function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;flops;
38;al_dense_cython_lib.cpython-312-x86_64-linux-gnu.so;__Pyx_GetItemInt_Fast.constprop.0;al_dense_cython_lib.c:9743-9744,al_dense_cython_lib.c:9761-9761,al_dense_cython_lib.c:9784-9824,al_dense_cython_lib.c:9833-9833,object.h:220-220,object.h:233-233,object.h:242-242,object.h:643-646,object.h:700-705;38.54;17;17;17;17;0;0;1;"0,0,0,0,0,0,0,0,0,0,100,0";__Pyx_GetItemInt_Fast.constprop.0;;
36;al_dense_cython_lib.cpython-312-x86_64-linux-gnu.so;__Pyx_GetItemInt_List_Fast.constprop.1;al_dense_cython_lib.c:9743-9748,al_dense_cython_lib.c:9754-9765,object.h:233-233,object.h:242-242,object.h:643-646,object.h:700-705;7.99;3.53;3.53;3.53;3.53;0;0;1;"0,0,0,0,0,0,0,0,0,0,100,0";__Pyx_GetItemInt_List_Fast.constprop.1;;
1867;libpython3.12.so.1.0;_Py_Dealloc;object.c:2611-2611,object.c:2625-2625;6.39;2.82;2.82;2.82;2.82;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";_Py_Dealloc;;
66;al_dense_cython_lib.cpython-312-x86_64-linux-gnu.so;__pyx_pw_19al_dense_cython_lib_19matrix_multiply;listobject.h:44-44,al_dense_cython_lib.c:1271-1271,al_dense_cython_lib.c:1899-1899,al_dense_cython_lib.c:1906-1909,al_dense_cython_lib.c:6590-6590,al_dense_cython_lib.c:6611-6619,al_dense_cython_lib.c:6627-6652,al_dense_cython_lib.c:6659-6659,al_dense_cython_lib.c:6669-6674,al_dense_cython_lib.c:6690-6690,al_dense_cython_lib.c:6700-6700,al_dense_cython_lib.c:6714-6714,al_dense_cython_lib.c:6722-6724,al_dense_cython_lib.c:6737-6742,al_dense_cython_lib.c:6755-6757,al_dense_cython_lib.c:6768-6773,al_dense_cython_lib.c:6786-6790,al_dense_cython_lib.c:6800-6800,al_dense_cython_lib.c:6809-6813,al_dense_cython_lib.c:6831-6833,al_dense_cython_lib.c:6847-6849,al_dense_cython_lib.c:6856-6861,al_dense_cython_lib.c:6870-6874,al_dense_cython_lib.c:6893-6895,al_dense_cython_lib.c:6909-6911,al_dense_cython_lib.c:6918-6923,al_dense_cython_lib.c:6932-6936,al_dense_cython_lib.c:6956-6971,al_dense_cython_lib.c:6987-6987,al_dense_cython_lib.c:6999-6999,al_dense_cython_lib.c:7011-7011,al_dense_cython_lib.c:7020-7023,al_dense_cython_lib.c:7029-7031,al_dense_cython_lib.c:7038-7051,al_dense_cython_lib.c:7065-7065,al_dense_cython_lib.c:7083-7083,al_dense_cython_lib.c:8934-8934,al_dense_cython_lib.c:8956-8956,al_dense_cython_lib.c:8963-8963,al_dense_cython_lib.c:8970-8992,al_dense_cython_lib.c:8998-9008,al_dense_cython_lib.c:9032-9041,al_dense_cython_lib.c:9256-9256,al_dense_cython_lib.c:9280-9293,al_dense_cython_lib.c:9732-9732,al_dense_cython_lib.c:9743-9744,al_dense_cython_lib.c:9756-9761,al_dense_cython_lib.c:13248-13250,object.h:220-220,object.h:233-233,object.h:242-242,object.h:250-250,object.h:643-646,object.h:700-705,object.h:797-797,unicodeobject.h:250-250,unicodeobject.h:258-258,unicodeobject.h:264-264,unicodeobject.h:282-282,unicodeobject.h:319-326;4.49;1.98;1.98;1.98;1.98;0;0;1;"0,0,0,0,0,0,0,0,0,0,100,0";__pyx_pw_19al_dense_cython_lib_19matrix_multiply;;
375;libpython3.12.so.1.0;PyNumber_InPlaceAdd;abstract.c:909-909,abstract.c:1175-1181,abstract.c:1188-1188,abstract.c:1249-1268,object.h:243-243,object.h:701-706;4.22;1.86;1.86;1.86;1.86;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";PyNumber_InPlaceAdd;;
1179;libpython3.12.so.1.0;PyFloat_FromDouble;pycore_object.h:167-170,floatobject.c:132-143,floatobject.c:149-157,pycore_pystate.h:118-118,object.h:274-274,object.h:644-647;3.55;1.57;1.57;1.57;1.57;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";PyFloat_FromDouble;;
1172;libpython3.12.so.1.0;float_dealloc;floatobject.c:260-266,floatobject.c:275-278,floatobject.c:284-286,pycore_pystate.h:118-118,object.h:220-220,object.h:274-274;3.37;1.49;1.49;1.49;1.49;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";float_dealloc;;
-1;libpython3.12.so.1.0;unknown_function;;2.65;1.17;1.17;1.17;1.17;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";Unknown function;;
4422;libpython3.12.so.1.0;visit_decref;pycore_object.h:331-332,gcmodule.c:80-80,gcmodule.c:116-116,gcmodule.c:462-462,gcmodule.c:471-476,object.h:220-220;2.44;1.08;1.08;1.08;1.08;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";visit_decref;;
4423;libpython3.12.so.1.0;visit_reachable;pycore_object.h:331-332,gcmodule.c:92-92,gcmodule.c:98-99,gcmodule.c:250-250,gcmodule.c:258-258,gcmodule.c:500-505,gcmodule.c:512-512,gcmodule.c:519-519,gcmodule.c:529-534,gcmodule.c:540-540,gcmodule.c:556-556,pycore_gc.h:63-68,pycore_gc.h:74-74,object.h:220-220;2.37;1.05;1.05;1.05;1.05;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";visit_reachable;;
325;libpython3.12.so.1.0;binary_op1;abstract.c:853-856,abstract.c:863-865,abstract.c:873-898,object.h:220-220,object.h:243-243,object.h:701-706;2.02;0.89;0.89;0.89;0.89;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";binary_op1;;
-1;al_dense_cython_lib.cpython-312-x86_64-linux-gnu.so;unknown_function;;1.73;0.76;0.76;0.76;0.76;0;0;1;"0,0,0,0,0,0,0,0,0,0,100,0";Unknown function;;
387;libpython3.12.so.1.0;PyNumber_Multiply;abstract.c:22-22,abstract.c:855-856,abstract.c:863-865,abstract.c:873-892,abstract.c:909-909,abstract.c:1083-1084,abstract.c:1092-1092,abstract.c:1099-1114,pycore_abstract.h:15-16,object.h:220-220,object.h:243-243,object.h:701-706;1.68;0.74;0.74;0.74;0.74;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";PyNumber_Multiply;;
1856;libpython3.12.so.1.0;_Py_NewReference;object.c:2193-2197,object.c:2205-2210;1.66;0.73;0.73;0.73;0.73;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";_Py_NewReference;;
18;ld-linux-x86-64.so.2;__tls_get_addr;;1.51;0.67;0.67;0.67;0.67;0;0;1;"0,0,0,0,100,0,0,0,0,0,0,0";__tls_get_addr;;
1943;libpython3.12.so.1.0;_PyObject_Free;obmalloc.c:858-859,obmalloc.c:870-870,obmalloc.c:1017-1017,obmalloc.c:1028-1029,obmalloc.c:1124-1129,obmalloc.c:1604-1611,obmalloc.c:1617-1633,obmalloc.c:1640-1644,obmalloc.c:1663-1663,obmalloc.c:1674-1675,obmalloc.c:1681-1687,obmalloc.c:1693-1710,obmalloc.c:1716-1723,obmalloc.c:1737-1741,obmalloc.c:1755-1772,obmalloc.c:1795-1795,obmalloc.c:1808-1813,obmalloc.c:1821-1821,obmalloc.c:1827-1827,obmalloc.c:1844-1846,obmalloc.c:1853-1856,pycore_pystate.h:27-27,pycore_pystate.h:39-40,pycore_pystate.h:118-118,pycore_runtime.h:204-204;1.42;0.63;0.63;0.63;0.63;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";_PyObject_Free;;
1964;libpython3.12.so.1.0;_PyObject_Malloc;obmalloc.c:858-859,obmalloc.c:870-870,obmalloc.c:1357-1362,obmalloc.c:1368-1370,obmalloc.c:1527-1544,obmalloc.c:1553-1553,obmalloc.c:1562-1574,pycore_pystate.h:27-27,pycore_pystate.h:39-40,pycore_pystate.h:118-118,pycore_runtime.h:204-204;1.41;0.62;0.62;0.62;0.62;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";_PyObject_Malloc;;
1370;libpython3.12.so.1.0;list_dealloc;pycore_pystate.h:118-118,object.h:220-220,object.h:243-243,object.h:701-706,object.h:798-798,listobject.c:345-349,listobject.c:355-358,listobject.c:366-376;1.38;0.61;0.61;0.61;0.61;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";list_dealloc;;
1191;libpython3.12.so.1.0;float_mul;floatobject.c:366-368,floatobject.c:616-622,floatobject.h:16-16,object.h:220-220,object.h:382-382,object.h:642-647,object.h:967-967;1.36;0.6;0.6;0.6;0.6;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";float_mul;;
30;al_dense_cython_lib.cpython-312-x86_64-linux-gnu.so;__Pyx_SetItemInt_Fast.constprop.1;listobject.h:44-44,al_dense_cython_lib.c:9838-9877,al_dense_cython_lib.c:9886-9887,object.h:220-220,object.h:233-233,object.h:242-242,object.h:643-646,object.h:700-705;1.27;0.56;0.56;0.56;0.56;0;0;1;"0,0,0,0,0,0,0,0,0,0,100,0";__Pyx_SetItemInt_Fast.constprop.1;;
1347;libpython3.12.so.1.0;list_traverse;listobject.c:2701-2707;1.16;0.51;0.51;0.51;0.51;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";list_traverse;;
1193;libpython3.12.so.1.0;float_add;floatobject.c:366-368,floatobject.c:596-602,floatobject.h:16-16,object.h:220-220,object.h:382-382,object.h:642-647,object.h:967-967;1.15;0.51;0.51;0.51;0.51;0;0;1;"0,0,0,0,0,0,0,0,0,0,0,100";float_add;;
