function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;flops;
601;libpypy3.9-c.so;PyPyUnicode_Decode;;51.26;334.03;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyPyUnicode_Decode;;
9;libpypy3.9-c.so;pypy_thread_attach;;12;78.16;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";pypy_thread_attach;;
810;libc.so.6;timer_settime;;9.34;60.86;;;;;;;"0,0,0,0,100,0,0,0,0,0,0,0";timer_settime;;
811;libc.so.6;__default_morecore;;8.58;55.92;;;;;;;"0,0,0,0,100,0,0,0,0,0,0,0";__default_morecore;;
-1;anon;unknown_function;;1.84;11.96;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";Unknown function;;
768;libpypy3.9-c.so;PyPyTuple_New;;1.3;8.48;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyPyTuple_New;;
813;libc.so.6;__libc_free;;1;6.54;;;;;;;"0,0,0,0,0,0,0,0,100,0,0,0";__libc_free;;
18;ld-linux-x86-64.so.2;__tls_get_addr;;0.55;3.6;;;;;;;"0,0,0,0,100,0,0,0,0,0,0,0";__tls_get_addr;;
749;libpypy3.9-c.so;_PyPy_Dealloc;;0.55;3.57;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";_PyPy_Dealloc;;
952;libc.so.6;memcpy;;0.51;3.3;;;;;;;"0,0,0,0,0,0,0,0,100,0,0,0";memcpy;;
257;_tree.pypy39-pp73-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_5_tree_4Tree__apply_dense(__pyx_obj_7sklearn_4tree_5_tree_Tree*, _object*);;0.5;3.28;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";_ZL48__pyx_f_7sklearn_4tree_5_tree_4Tree__apply_denseP36__pyx_obj_7sklearn_4tree_5_tree_TreeP7_object;;
-1;libc.so.6;unknown_function;;0.49;3.21;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";Unknown function;;
667;libm.so.6;f32subf64x;;0.47;3.04;;;;;;;"0,0,0,100,0,0,0,0,0,0,0,0";f32subf64x;;
10048;libopenblasp-r0.3.27.so;dot_compute;;0.43;2.82;;;;;;;"0,0,0,100,0,0,0,0,0,0,0,0";dot_compute;;
252;bit_generator.pypy39-pp73-x86_64-linux-gnu.so;__pyx_pw_5numpy_6random_13bit_generator_12SeedSequence_5generate_state;;0.4;2.59;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_pw_5numpy_6random_13bit_generator_12SeedSequence_5generate_state;;
769;libpypy3.9-c.so;_PyPy_tuple_dealloc;;0.35;2.31;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";_PyPy_tuple_dealloc;;
812;libc.so.6;__libc_malloc;;0.29;1.89;;;;;;;"0,0,0,0,0,0,0,0,100,0,0,0";__libc_malloc;;
819;libc.so.6;__libc_calloc;;0.29;1.88;;;;;;;"0,0,0,0,0,0,0,0,100,0,0,0";__libc_calloc;;
213;libpypy3.9-c.so;PyPyByteArray_Check;;0.26;1.67;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyPyByteArray_Check;;
767;libpypy3.9-c.so;PyPyType_IsSubtype;;0.21;1.34;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyPyType_IsSubtype;;
233;_splitter.pypy39-pp73-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_9_splitter_introsort;;0.16;1.01;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_f_7sklearn_4tree_9_splitter_introsort;;
5281;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;prepare_index;;0.15;0.96;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";prepare_index;;
269;_splitter.pypy39-pp73-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_9_splitter_16DensePartitioner_sort_samples_and_feature_values;;0.13;0.82;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_f_7sklearn_4tree_9_splitter_16DensePartitioner_sort_samples_and_feature_values;;
4606;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;array_dealloc;;0.12;0.76;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";array_dealloc;;
-1;kernel;clear_page_erms;;0.12;0.75;;;;;;;"0,0,0,0,100,0,0,0,0,0,0,0";clear_page_erms;;
5375;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;PyArray_MultiplyList;;0.11;0.73;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyArray_MultiplyList;;
379;_kd_tree.pypy39-pp73-x86_64-linux-gnu.so;__pyx_f_7sklearn_9neighbors_8_kd_tree_12BinaryTree64__query_single_depthfirst;;0.11;0.72;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_f_7sklearn_9neighbors_8_kd_tree_12BinaryTree64__query_single_depthfirst;;
303;_criterion.pypy39-pp73-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_10_criterion_23ClassificationCriterion_init;;0.11;0.72;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_f_7sklearn_4tree_10_criterion_23ClassificationCriterion_init;;
5649;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;PyArray_Scalar;;0.11;0.7;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyArray_Scalar;;
282;libpypy3.9-c.so;PyPyTuple_GetItem;;0.11;0.69;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyPyTuple_GetItem;;
465;_libsvm.pypy39-pp73-x86_64-linux-gnu.so;svm::Kernel::k_function(svm_node const*, svm_node const*, svm_parameter const&, BlasFunctions*);;0.11;0.69;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";_ZN3svm6Kernel10k_functionEPK8svm_nodeS3_RK13svm_parameterP13BlasFunctions;;
539;libpypy3.9-c.so;PyPyInterpreterState_Head;;0.1;0.63;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyPyInterpreterState_Head;;
5514;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;NpyIter_AdvancedNew;;0.1;0.62;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";NpyIter_AdvancedNew;;
4629;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;PyArray_Pack;;0.09;0.62;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyArray_Pack;;
6484;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;ufunc_generic_fastcall;;0.09;0.6;;;;;;;"0,0,0,2.5210075156867,0,0,0,0,0,97.478992484313,0,0";ufunc_generic_fastcall;;
432;libm.so.6;exp;;0.09;0.56;;;;;;;"0,0,0,100,0,0,0,0,0,0,0,0";exp;;
329;_splitter.pypy39-pp73-x86_64-linux-gnu.so;__pyx_fuse_0__pyx_f_7sklearn_4tree_9_splitter_node_split_best.isra.0;;0.08;0.55;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_fuse_0__pyx_f_7sklearn_4tree_9_splitter_node_split_best.isra.0;;
127;_mt19937.pypy39-pp73-x86_64-linux-gnu.so;__pyx_pw_5numpy_6random_8_mt19937_7MT19937_1__init__;;0.08;0.55;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_pw_5numpy_6random_8_mt19937_7MT19937_1__init__;;
416;libpypy3.9-c.so;PyPyUnicode_AsUnicodeAndSize;;0.08;0.54;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";PyPyUnicode_AsUnicodeAndSize;;
302;_criterion.pypy39-pp73-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_10_criterion_23ClassificationCriterion_update;;0.08;0.54;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_f_7sklearn_4tree_10_criterion_23ClassificationCriterion_update;;
437;_libsvm.pypy39-pp73-x86_64-linux-gnu.so;svm::Solver::select_working_set(int&, int&);;0.08;0.53;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";_ZN3svm6Solver18select_working_setERiS1_;;
8518;_multiarray_umath.pypy39-pp73-x86_64-linux-gnu.so;long partition_avx512_unrolled<zmm_vector<double>, 4, double>(double*, long*, long, long, double, double*, double*) [clone .constprop.0];;0.08;0.5;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";_Z25partition_avx512_unrolledI10zmm_vectorIdELi4EdElPT1_PlllS2_S3_S3_.constprop.0;;
