group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;MOV,;16,;0x1630a5,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;24,24,;0x163140,0x163368,;Not mono block loop;0;Success;16;8;8;8;0;2;
2;LS;MOV,MOV,;8,8,;0x163393,0x1633a6,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;MOV,;0,;0x1633a3,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;32,32,;0x16333c,0x163356,;Not mono block loop;0;Success;16;8;8;8;0;1;
2;LS;MOV,MOV,;-8,-16,;0x16338f,0x1633aa,;Not mono block loop;0;Success;16;16;0;16;0;1;
1;S;MOV,;24,;0x1632b5,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LSS;CMP,MOV,MOV,;16,32,32,;0x16335f,0x163499,0x16332b,;Not mono block loop;0;Success;20;12;8;24;0;1;
17;LLSLSLLLSSLSSLLLS;MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOVUPS,;24,16,24,40,16,20,32,40,40,32,0,32,0,40,32,32,32,;0x1632c0,0x1632c4,0x1632d6,0x1632e2,0x1632f1,0x1632f4,0x16347f,0x16348c,0x1633e0,0x1633e4,0x1634ad,0x1634b7,0x1634d1,0x16331a,0x16331e,0x16332f,0x163349,;Not mono block loop;0;Success;132;40;92;48;0;1;
11;LLLSSLSLLLS;MOV,MOV,MOV,MOV,MOV,MOV,MOVAPS,MOV,MOV,MOV,MOV,;32,8,0,8,0,36,16,32,16,24,16,;0x1630e2,0x163120,0x163128,0x16312a,0x163131,0x16319e,0x1631c1,0x1632a6,0x1632a9,0x1632ad,0x1632c7,;Not mono block loop;0;Success;76;36;40;40;0;1;
2;LS;MOV,MOV,;0,0,;0x1632d2,0x1632eb,;Not mono block loop;0;Success;16;8;8;8;0;1;
2;LS;MOV,MOV,;660,660,;0x1630a9,0x1630b5,;Not mono block loop;0;Success;8;4;4;4;0;1;
1;L;MOV,;0,;0x163103,;Not mono block loop;0;Success;8;8;0;8;0;1;
17;LLLLLLLSLLSLSLSSS;MOV,MOV,MOV,CMP,MOV,MOV,MOV,DEC,MOV,MOV,MOV,MOV,DEC,CMP,MOV,MOV,MOV,;2436691,2384606,2384560,2569181,2569744,2384367,2384321,2568872,2568450,2568240,2568225,2384254,2568191,2568463,2568416,2568443,2568192,;0x16309e,0x1630bb,0x1630c9,0x1630e5,0x1630f1,0x1631ea,0x1631f8,0x163211,0x1633d7,0x1634a1,0x1634b0,0x1634bb,0x1634ca,0x1633f1,0x1633f9,0x163406,0x1634d9,;Not mono block loop;0;Success;132;124;8;185498;0;1;
1;L;MOV,;0,;0x1631ab,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;CMP,MOV,;0,0,;0x163306,0x16330d,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;MOV,;40,;0x163352,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;40,;0x1633ed,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;16,;0x1632b9,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;16,;0x1631c9,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;24,24,;0x1631af,0x1631c5,;Not mono block loop;0;Success;16;8;8;8;0;1;
2;SS;MOV,MOV,;40,40,;0x16349d,0x163338,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;S;MOV,;-16,;0x163124,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;SUB,SUB,;40,40,;0x163145,0x16336d,;Not mono block loop;0;Success;16;8;8;8;0;2;
