block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
75690;python3.9;object.c:880-883;1.88;0.42;;;;;;;;
76024;python3.9;typeobject.c:3255-3255;1.47;0.33;;;;;;;;
72064;python3.9;ceval.c:2560-2565,object.h:408-408;1.07;0.24;;;;;;;;
76026;python3.9;object.c:1199-1200,object.h:408-408;1.07;0.24;;;;;;;;
72049;python3.9;ceval.c:1491-1494,object.h:408-408;1.03;0.23;;;;;;;;
72043;python3.9;ceval.c:1441-1441;0.94;0.21;;;;;;;;
72061;python3.9;ceval.c:2551-2552;0.92;0.2;;;;;;;;
76505;python3.9;object.h:487-487,frameobject.c:894-895;0.89;0.2;;;;;;;;
76047;python3.9;object.h:408-408,object.h:422-422;0.85;0.19;;;;;;;;
72141;python3.9;ceval.c:2994-2996;0.8;0.18;;;;;;;;
76162;python3.9;descrobject.c:175-175;0.78;0.17;;;;;;;;
76459;python3.9;pycore_pystate.h:55-55,call.c:359-363;0.65;0.14;;;;;;;;
72060;python3.9;ceval.c:2551-2551;0.6;0.14;;;;;;;;
74130;python3.9;frameobject.c:574-578;0.58;0.13;;;;;;;;
72047;python3.9;ceval.c:1485-1486,object.h:408-408;0.56;0.13;;;;;;;;
66470;python3.9;dictobject.c:897-900;0.56;0.13;;;;;;;;
76833;python3.9;object.c:1108-1108,object.h:408-408;0.54;0.12;;;;;;;;
72046;python3.9;ceval.c:1477-1478;0.51;0.11;;;;;;;;
80123;python3.9;abstract.h:73-74;0.49;0.11;;;;;;;;
71756;python3.9;object.h:487-487,frameobject.c:894-895;0.49;0.11;;;;;;;;
69786;python3.9;dictobject.c:1444-1444;0.49;0.11;;;;;;;;
76020;python3.9;typeobject.c:3251-3251;0.47;0.11;;;;;;;;
76504;python3.9;object.h:133-133,frameobject.c:894-894;0.45;0.1;;;;;;;;
67762;python3.9;dictobject.c:1444-1444;0.45;0.1;;;;;;;;
68975;python3.9;gcmodule.c:313-314;0.45;0.1;;;;;;;;
69011;python3.9;gcmodule.c:108-108,gcmodule.c:413-413;0.42;0.1;;;;;;;;
1280821;libtensorflow_framework.so.2;;0.4;0.09;;;;;;;;
76830;python3.9;typeobject.c:3255-3255;0.38;0.09;;;;;;;;
67773;python3.9;dictobject.c:897-900;0.38;0.09;;;;;;;;
68670;python3.9;gcmodule.c:628-629;0.36;0.08;;;;;;;;
69317;python3.9;pycore_object.h:112-113;0.33;0.08;;;;;;;;
1280965;libtensorflow_framework.so.2;;0.33;0.08;;;;;;;;
72056;python3.9;ceval.c:2548-2548;0.33;0.08;;;;;;;;
74224;python3.9;typeobject.c:1431-1432;0.33;0.08;;;;;;;;
72032;python3.9;ceval.c:1300-1309,ceval.c:1327-1327;0.33;0.08;;;;;;;;
76037;python3.9;dictobject.c:1476-1476;0.33;0.08;;;;;;;;
248071;libtensorflow_framework.so.2;;0.29;0.06;;;;;;;;
81382;python3.9;pycore_pystate.h:55-55,methodobject.c:524-524,methodobject.c:530-531;0.29;0.06;;;;;;;;
80127;python3.9;pycore_pystate.h:55-55,call.c:359-363;0.29;0.06;;;;;;;;
76822;python3.9;object.c:1097-1097;0.29;0.06;;;;;;;;
72051;python3.9;ceval.c:1499-1500,object.h:496-496;0.29;0.06;;;;;;;;
69785;python3.9;object.h:628-628,typeobject.c:3226-3226,dictobject.c:1439-1439;0.29;0.06;;;;;;;;
71129;python3.9;tupleobject.c:367-367,object.c:767-768;0.29;0.06;;;;;;;;
80124;python3.9;abstract.h:74-74,abstract.h:114-114;0.27;0.06;;;;;;;;
72072;python3.9;abstract.h:81-81,abstract.h:114-114;0.27;0.06;;;;;;;;
72107;python3.9;ceval.c:3432-3436;0.27;0.06;;;;;;;;
75106;python3.9;dictobject.c:854-857;0.27;0.06;;;;;;;;
74140;python3.9;object.h:422-422,frameobject.c:585-585;0.27;0.06;;;;;;;;
76025;python3.9;object.c:1196-1197,typeobject.c:3260-3260;0.25;0.05;;;;;;;;
99081;libtensorflow_framework.so.2;;0.25;0.05;;;;;;;;
66478;python3.9;dictobject.c:350-350,dictobject.c:893-893;0.25;0.05;;;;;;;;
76820;python3.9;object.c:1086-1087,object.c:1096-1096;0.22;0.05;;;;;;;;
72063;python3.9;ceval.c:2557-2557;0.22;0.05;;;;;;;;
113806;python3.9;typeobject.c:1482-1482;0.22;0.05;;;;;;;;
67596;python3.9;typeobject.c:1043-1048;0.2;0.05;;;;;;;;
1280808;libtensorflow_framework.so.2;;0.18;0.04;;;;;;;;
353616;libtensorflow_framework.so.2;;0.18;0.04;;;;;;;;
76498;python3.9;call.c:311-311,frameobject.c:833-833;0.18;0.04;;;;;;;;
76155;python3.9;descrobject.c:167-167;0.18;0.04;;;;;;;;
76023;python3.9;typeobject.c:3254-3255;0.18;0.04;;;;;;;;
75401;python3.9;unicodeobject.c:2305-2305,typeobject.c:1460-1463;0.18;0.04;;;;;;;;
71755;python3.9;object.h:133-133,frameobject.c:894-894;0.18;0.04;;;;;;;;
69593;python3.9;typeobject.c:3255-3255;0.18;0.04;;;;;;;;
68078;python3.9;gcmodule.c:2241-2241,listobject.c:332-332;0.18;0.04;;;;;;;;
66267;python3.9;dictobject.c:854-857;0.18;0.04;;;;;;;;
165864;libtensorflow_framework.so.2;;0.18;0.04;;;;;;;;
81948;python3.9;object.h:408-408,listobject.c:3187-3188,listobject.c:3196-3196;0.16;0.04;;;;;;;;
79625;python3.9;codeobject.c:993-993,frameobject.c:42-42,bytesobject.c:1199-1199;0.16;0.04;;;;;;;;
76159;python3.9;structmember.c:71-72;0.16;0.04;;;;;;;;
75691;python3.9;object.c:889-889;0.16;0.04;;;;;;;;
75630;python3.9;tupleobject.c:229-231,gcmodule.c:2241-2241;0.16;0.04;;;;;;;;
74145;python3.9;object.h:422-422;0.16;0.04;;;;;;;;
72122;python3.9;abstract.h:81-81,abstract.h:114-114;0.16;0.04;;;;;;;;
73248;python3.9;ceval.c:2627-2628,object.h:408-408;0.16;0.04;;;;;;;;
72059;python3.9;ceval.c:2569-2569,dictobject.c:1521-1521;0.16;0.04;;;;;;;;
73774;python3.9;tupleobject.c:131-131,object.h:133-133,object.h:408-408,object.h:628-628,funcobject.c:41-54;0.16;0.04;;;;;;;;
75643;python3.9;object.h:422-422;0.16;0.04;;;;;;;;
80655;python3.9;pycore_pystate.h:55-55,call.c:359-363;0.13;0.03;;;;;;;;
75632;python3.9;tupleobject.c:233-233,pycore_object.h:74-79;0.13;0.03;;;;;;;;
72098;python3.9;ceval.c:2055-2055,ceval.c:3825-3825;0.13;0.03;;;;;;;;
72070;python3.9;abstract.h:73-74;0.13;0.03;;;;;;;;
72091;python3.9;ceval.c:3149-3151;0.13;0.03;;;;;;;;
67760;python3.9;object.h:628-628,dictobject.c:1439-1439,dictobject.c:1489-1489;0.13;0.03;;;;;;;;
76028;python3.9;object.h:408-408,object.h:628-628,dictobject.c:1463-1463;0.13;0.03;;;;;;;;
69152;python3.9;pycore_object.h:112-113;0.13;0.03;;;;;;;;
69015;python3.9;gcmodule.c:93-93,gcmodule.c:565-565;0.13;0.03;;;;;;;;
66323;python3.9;dictobject.c:849-849;0.13;0.03;;;;;;;;
