block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
191787;libtensorflow_framework.so.2;;1.92;0.44;;;;;;;;
244355;libtensorflow_framework.so.2;;0.83;0.19;;;;;;;;
245039;libtensorflow_framework.so.2;;0.46;0.11;;;;;;;;
353663;libtensorflow_framework.so.2;;0.41;0.09;;;;;;;;
165933;libtensorflow_framework.so.2;;0.39;0.09;;;;;;;;
520;libtensorflow_framework.so.2;;0.33;0.07;;;;;;;;
162100;libtensorflow_framework.so.2;;0.31;0.07;;;;;;;;
1139047;libtensorflow_framework.so.2;;0.31;0.07;;;;;;;;
244520;libtensorflow_framework.so.2;;0.28;0.06;;;;;;;;
1139046;libtensorflow_framework.so.2;;0.22;0.05;;;;;;;;
244358;libtensorflow_framework.so.2;;0.2;0.05;;;;;;;;
162306;libtensorflow_framework.so.2;;0.2;0.05;;;;;;;;
1139048;libtensorflow_framework.so.2;;0.17;0.04;;;;;;;;
353616;libtensorflow_framework.so.2;;0.15;0.04;;;;;;;;
244715;libtensorflow_framework.so.2;;0.15;0.04;;;;;;;;
163129;libtensorflow_framework.so.2;;0.15;0.04;;;;;;;;
162487;libtensorflow_framework.so.2;;0.15;0.04;;;;;;;;
1280821;libtensorflow_framework.so.2;;0.13;0.03;;;;;;;;
245058;libtensorflow_framework.so.2;;0.13;0.03;;;;;;;;
244760;libtensorflow_framework.so.2;;0.13;0.03;;;;;;;;
249468;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
245035;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
244475;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
210330;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
191808;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
162332;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
162054;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
165954;libtensorflow_framework.so.2;;0.11;0.03;;;;;;;;
1280954;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
353646;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
246591;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
244025;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
105095;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
100508;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
162257;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
162290;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
162317;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
162389;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
192131;libtensorflow_framework.so.2;;0.09;0.02;;;;;;;;
1280808;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
1280094;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
1139545;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
1138909;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
1138637;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
368083;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
353588;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
250353;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
248906;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
244517;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
244047;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
243839;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
213704;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
192107;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
165778;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
162369;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
162271;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
163753;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
163762;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
165928;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
165930;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
162108;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
1139550;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
1493984;libtensorflow_framework.so.2;basic_string.tcc:417-417,char_traits.h:300-300,basic_string.h:183-183;0.04;0.01;;;;;;;;
1322881;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1235156;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1139254;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1139178;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1138872;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
881269;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
682017;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
680926;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
369216;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
353941;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
353610;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
353613;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
353619;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
249918;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
249919;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
249463;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
244792;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
