block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
191787;libtensorflow_framework.so.2;;2.41;0.6;;;;;;;;
244355;libtensorflow_framework.so.2;;0.96;0.24;;;;;;;;
162100;libtensorflow_framework.so.2;;0.56;0.14;;;;;;;;
245039;libtensorflow_framework.so.2;;0.44;0.11;;;;;;;;
1139046;libtensorflow_framework.so.2;;0.36;0.09;;;;;;;;
1139047;libtensorflow_framework.so.2;;0.36;0.09;;;;;;;;
244520;libtensorflow_framework.so.2;;0.36;0.09;;;;;;;;
353663;libtensorflow_framework.so.2;;0.3;0.07;;;;;;;;
165933;libtensorflow_framework.so.2;;0.3;0.07;;;;;;;;
244760;libtensorflow_framework.so.2;;0.26;0.07;;;;;;;;
1280808;libtensorflow_framework.so.2;;0.24;0.06;;;;;;;;
353616;libtensorflow_framework.so.2;;0.22;0.06;;;;;;;;
105095;libtensorflow_framework.so.2;;0.22;0.06;;;;;;;;
520;libtensorflow_framework.so.2;;0.22;0.06;;;;;;;;
244715;libtensorflow_framework.so.2;;0.2;0.05;;;;;;;;
1139051;libtensorflow_framework.so.2;;0.2;0.05;;;;;;;;
165954;libtensorflow_framework.so.2;;0.16;0.04;;;;;;;;
162369;libtensorflow_framework.so.2;;0.14;0.04;;;;;;;;
353725;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
245058;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
244358;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
165918;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
1280821;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
244515;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
146503;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
100508;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
1071084;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
353929;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
249586;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
248906;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
244025;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
210330;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
165778;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
163136;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
162332;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
103708;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
162389;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
163762;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
162484;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
162487;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
162392;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
1139041;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
1078927;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
881031;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
682582;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
682096;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
680845;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
368083;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
367113;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
353646;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
353615;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
353619;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
353610;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
315090;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
249918;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
244782;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
244531;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
244361;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
243837;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
192125;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
165771;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
163710;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
163112;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
162306;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
162387;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
162501;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
165930;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
165926;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
165934;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
165958;libtensorflow_framework.so.2;;0.06;0.01;;;;;;;;
1280954;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1280088;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1235156;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1138911;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
1138637;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
881274;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
682819;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
682170;libtensorflow_framework.so.2;;0.04;0.01;;;;;;;;
