group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
3;LSL;MOV,MOV,MOV,;24,8,8,;0x58a77e,0x58a9ab,0x58a9b5,;Not mono block loop;0;Success;24;16;8;24;0;1;
1;L;MOV,;8,;0x58a6cf,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;0,0,;0x58a71e,0x58a72c,;Not mono block loop;0;Success;16;8;8;8;0;1;
4;SLSS;MOV,MOV,MOV,MOV,;275392,275400,275408,275400,;0x58a80b,0x58a812,0x58a819,0x58a82c,;Not mono block loop;0;Success;28;20;8;24;0;1;
1;L;MOV,;96,;0x58a873,;Not mono block loop;0;Success;8;8;0;8;0;1;
7;LLLLLLS;MOV,MOV,MOV,MOV,MOV,MOV,MOV,;0,0,0,8,0,0,0,;0x58a870,0x58a716,0x58a955,0x58a750,0x58a9fa,0x58a76a,0x58a99f,;Not mono block loop;0;Success;56;16;40;16;0;1;
2;LL;MOV,MOV,;8,0,;0x58a6ba,0x58a975,;Not mono block loop;0;Success;12;12;0;16;0;2;
8;LSLSLLLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;4019576,4019540,3991931,3991908,3965099,3898370,3964946,3964948,;0x58a801,0x58a825,0x58a91e,0x58a936,0x58a94e,0x58a987,0x58a9e7,0x58a9cd,;Not mono block loop;0;Success;48;42;6;121210;0;1;
1;L;MOV,;272,;0x58a6bf,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;TEST,MOV,;171,24,;0x58a754,0x58a9e3,;Not mono block loop;0;Success;9;9;0;148;0;1;
1;L;CMP,;8,;0x58a8c0,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LSL;MOV,MOV,MOV,;0,0,8,;0x58a837,0x58a842,0x58a847,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;L;MOV,;384,;0x58a7ed,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;S;MOV,;384,;0x58a8f9,;Not mono block loop;0;Success;4;4;0;4;0;1;
4;LLLL;MOV,SUB,MOV,MOV,;0,40,0,0,;0x58a860,0x58a783,0x58a703,0x58a93e,;Not mono block loop;0;Success;32;16;16;48;0;1;
