group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
6;LLSLLS;MOV,MOV,MOV,MOV,MOV,MOV,;72,64,88,72,144,136,;0x55caf2,0x55caf6,0x55cafb,0x55cb1b,0x55cb26,0x55cb31,;Not mono block loop;0;Success;44;40;4;88;0;1;
1;L;CMP,;0,;0x55cad2,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOVZX,;1,;0x55c9f4,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOV,;0,;0x55cbee,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x55cc1f,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LLL;MOVZX,MOVZX,CMP,;0,1,0,;0x55c988,0x55c9bb,0x55ccaa,;Not mono block loop;0;Success;3;2;1;2;0;1;
1;L;MOV,;24,;0x55cabc,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;96,;0x55cc22,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;CMP,;8,;0x55cd93,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;CMP,;60,;0x55cb41,;Not mono block loop;0;Success;4;4;0;4;0;1;
23;LLLSSLLLSSLLLSLLLSSSLLL;MOV,CMP,CMP,MOV,MOV,CMP,CMP,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,CMP,MOV,DEC,MOV,MOV,MOV,MOV,MOV,;136,20,20,136,136,24,24,32,20,144,8,64,40,72,72,8,136,8,144,72,72,56,48,;0x55c97a,0x55cbc8,0x55c9a5,0x55c9ad,0x55c9cf,0x55c9e9,0x55caac,0x55cab7,0x55ca10,0x55caca,0x55ca15,0x55cbe0,0x55cbe5,0x55cbea,0x55cbf7,0x55ca32,0x55cc95,0x55cc9d,0x55cca2,0x55cc07,0x55cc1b,0x55cc3a,0x55cc3e,;Not mono block loop;0;Success;152;76;76;144;0;1;
1;L;MOV,;0,;0x55cc0b,;Not mono block loop;0;Success;8;8;0;8;0;1;
