group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
2;LL;TEST,MOV,;170,272,;0x55ee44,0x55f0bf,;Not mono block loop;0;Success;9;9;0;110;0;1;
1;L;MOV,;384,;0x55efd4,;Not mono block loop;0;Success;4;4;0;4;0;1;
11;SSLSLLSSLLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;0,32,0,0,0,0,8,0,0,8,72,;0x55ef12,0x55ee83,0x55ef24,0x55ef34,0x55ef42,0x55ef5c,0x55f077,0x55f07c,0x55f085,0x55f089,0x55eee4,;Not mono block loop;0;Success;88;32;56;80;0;1;
1;S;MOV,;384,;0x55f06a,;Not mono block loop;0;Success;4;4;0;4;0;1;
4;SLSS;MOV,MOV,MOV,MOV,;275392,275400,275408,275400,;0x55eff1,0x55eff7,0x55effe,0x55f011,;Not mono block loop;0;Success;28;20;8;24;0;1;
1;S;MOV,;0,;0x55ef28,;Not mono block loop;0;Success;8;8;0;8;0;1;
7;LLLSSLS;MOV,MOV,MOV,MOV,MOV,MOV,MOV,;8,0,0,0,0,0,0,;0x55ee40,0x55ee51,0x55f0cf,0x55ee63,0x55f0d8,0x55eea7,0x55eeb2,;Not mono block loop;0;Success;40;16;24;16;0;1;
1;L;MOV,;16,;0x55ee5e,;Not mono block loop;0;Success;8;8;0;8;0;1;
5;LSLSL;MOV,MOV,MOV,MOV,MOV,;4196958,4196911,4170235,4170216,4077223,;0x55efdb,0x55f00a,0x55f09e,0x55f0b2,0x55eed2,;Not mono block loop;0;Success;24;24;0;119739;0;1;
3;LSL;MOV,MOV,MOV,;0,0,8,;0x55f01c,0x55f026,0x55f02b,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;L;SUB,;40,;0x55eee9,;Not mono block loop;0;Success;8;8;0;8;0;1;
