group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
3;LLL;CMP,CMP,MOV,;275392,275400,275408,;0x543f10,0x543f1d,0x543f2a,;Not mono block loop;0;Success;20;20;0;24;0;1;
4;SLSS;MOV,MOV,MOV,MOV,;275392,275400,275408,275400,;0x543e7b,0x543e82,0x543e89,0x543e99,;Not mono block loop;0;Success;28;20;8;24;0;1;
18;SLSSLLLSSLLSSLLLLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,;8,8,8,24,36,8,24,8,8,8,8,24,8,8,24,16,16,40,;0x543ed2,0x543eef,0x543fc6,0x543fd6,0x543fe0,0x543fef,0x543ff4,0x5441b1,0x543eb0,0x5441bb,0x543ebc,0x544202,0x544207,0x544211,0x544216,0x54408f,0x54409b,0x543f8c,;Not mono block loop;0;Success;140;36;104;40;0;1;
6;LLLSLS;MOV,MOV,MOV,MOV,MOV,MOV,;0,8,8,0,0,0,;0x543db5,0x5440fb,0x543dc0,0x543dc4,0x543df0,0x543e00,;Not mono block loop;0;Success;40;16;24;16;0;1;
6;LLLSLS;MOV,MOV,MOV,MOV,MOV,MOV,;0,8,8,0,0,0,;0x543f3a,0x54413d,0x543f46,0x543f4a,0x543f75,0x543f83,;Not mono block loop;0;Success;40;16;24;16;0;1;
2;LS;MOV,MOV,;275384,275384,;0x5441db,0x5441ed,;Not mono block loop;0;Success;8;4;4;4;0;1;
2;LL;MOV,MOV,;272,272,;0x5440ff,0x543dc7,;Not mono block loop;0;Success;16;8;8;8;0;2;
3;LSL;MOV,MOV,MOV,;0,0,8,;0x543ea0,0x543eab,0x543eb5,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;L;MOV,;0,;0x543f05,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;272,272,;0x544141,0x543f4d,;Not mono block loop;0;Success;16;8;8;8;0;2;
5;LLSSL;MOV,MOV,MOV,MOV,MOV,;0,0,0,0,8,;0x54411f,0x543f59,0x54412e,0x543fb3,0x543fb9,;Not mono block loop;0;Success;40;16;24;16;0;1;
5;LLSLL;MOV,MOV,MOV,MOV,MOV,;384,168,384,384,24,;0x543ee7,0x54400a,0x5441f4,0x54401d,0x544156,;Not mono block loop;0;Success;28;20;8;364;0;1;
4;LLLS;CMP,CMP,MOV,MOV,;8,16,0,0,;0x543ff9,0x544003,0x544025,0x544053,;Not mono block loop;0;Success;24;20;4;24;0;1;
2;LS;MOV,MOV,;0,0,;0x543e63,0x543e95,;Not mono block loop;0;Success;8;4;4;4;0;1;
4;SLSS;MOV,MOV,MOV,MOV,;275392,275400,275408,275400,;0x54403a,0x544041,0x544048,0x54405a,;Not mono block loop;0;Success;28;20;8;24;0;1;
3;LSL;MOV,MOV,MOV,;0,0,8,;0x544057,0x544068,0x54406d,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;L;CMP,;280,;0x543dd7,;Not mono block loop;0;Success;8;8;0;8;0;1;
5;LSLSL;MOV,MOV,MOV,MOV,MOV,;4280428,4280407,4280396,4280375,4253804,;0x54422e,0x544243,0x54424e,0x544263,0x544165,;Not mono block loop;0;Success;24;24;0;26628;0;1;
1;L;MOV,;384,;0x543e5c,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;S;MOV,;384,;0x5441a4,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;MOV,;16,;0x543f08,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;0,;0x5440a3,;Not mono block loop;0;Success;4;4;0;4;0;1;
2;LL;MOV,SUB,;0,40,;0x543ed7,0x543f91,;Not mono block loop;0;Success;16;16;0;48;0;1;
