group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;TEST,;171,;0x50889c,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOV,;120,;0x508980,;Not mono block loop;0;Success;8;8;0;8;0;1;
7;LLLLLLS;MOV,MOV,MOV,MOV,MOV,MOV,MOV,;160,104,112,96,80,0,0,;0x508960,0x507d48,0x508940,0x507cc0,0x507d30,0x508827,0x508cfe,;Not mono block loop;0;Success;48;44;4;168;0;1;
1;L;MOV,;120,;0x508a40,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;0,;0x508812,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;16,0,;0x5089be,0x5089e3,;Not mono block loop;0;Success;12;12;0;24;0;2;
1;L;MOV,;16,;0x5087fb,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;CMP,CMP,;0,0,;0x507d61,0x507ce7,;Not mono block loop;0;Success;16;8;8;8;0;2;
2;LL;CMP,MOV,;0,0,;0x507cd9,0x5087a7,;Not mono block loop;0;Success;16;8;8;8;0;1;
3;LLL;MOV,MOV,MOV,;0,0,0,;0x5087f8,0x5089bb,0x5088f9,;Not mono block loop;0;Success;24;8;16;8;0;3;
1;L;TEST,;171,;0x508863,;Not mono block loop;0;Success;1;1;0;1;0;1;
10;LLLSLSSLSL;MOV,TEST,CMP,OR,MOVZX,MOV,MOV,MOV,MOV,MOV,;8,32,0,32,32,0,32,0,0,8,;0x50885f,0x508876,0x5099f7,0x509a94,0x509a01,0x509a0b,0x509a14,0x5089ef,0x5089fd,0x508a06,;Not mono block loop;0;Success;48;17;31;33;0;1;
12;LSSSSSSLSLLS;MOV,MOVUPS,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;-8,-16,16,24,32,48,40,0,0,0,0,0,;0x5087ec,0x50881e,0x508834,0x508884,0x508888,0x508890,0x508898,0x5088aa,0x5088b2,0x508d0c,0x508916,0x508930,;Not mono block loop;0;Success;96;64;32;72;0;1;
2;LL;MOV,CMP,;8,32,;0x508880,0x508903,;Not mono block loop;0;Success;16;16;0;32;0;1;
6;LLLSLL;MOV,MOV,MOV,MOV,MOV,MOV,;8,24,0,0,8,24,;0x508764,0x508775,0x5088b5,0x50950e,0x5088c1,0x5088d2,;Not mono block loop;0;Success;40;20;20;32;0;1;
1;L;TEST,;4501871,;0x5087d3,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOV,;208,;0x5087ff,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;8,8,;0x508806,0x508823,;Not mono block loop;0;Success;16;8;8;8;0;1;
3;LSL;CMP,MOV,MOV,;48,8,8,;0x508a20,0x508a0d,0x508a16,;Not mono block loop;0;Success;24;16;8;48;0;1;
6;LLLLLL;CMP,MOVSXD,MOV,MOV,MOV,MOV,;24,8,48,48,0,48,;0x507ced,0x507cf4,0x508760,0x509f71,0x5087bf,0x508894,;Not mono block loop;0;Success;44;28;16;56;0;1;
1;L;MOV,;382936,;0x5089c2,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;16,;0x5088fc,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LLL;MOV,MOV,MOV,;0,0,0,;0x5087dc,0x5089a8,0x5088e0,;Not mono block loop;0;Success;24;8;16;8;0;3;
