block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
13337;_tree.cpython-312-x86_64-linux-gnu.so;;1.4;0.95;;;;;;;;
13339;_tree.cpython-312-x86_64-linux-gnu.so;;1.2;0.82;;;;;;;;
13342;_tree.cpython-312-x86_64-linux-gnu.so;;0.84;0.57;;;;;;;;
13343;_tree.cpython-312-x86_64-linux-gnu.so;;0.73;0.5;;;;;;;;
92467;python3.12;generated_cases.c.h:3675-3675,pycore_frame.h:153-154,ceval.c:738-738,ceval.c:762-762;0.66;0.45;;;;;;;;
92563;python3.12;bytecodes.c:1363-1364,pycore_dict.h:135-135;0.65;0.44;;;;;;;;
92468;python3.12;object.h:644-644,generated_cases.c.h:83-83,bytecodes.c:192-192;0.55;0.37;;;;;;;;
92564;python3.12;object.h:644-644;0.53;0.36;;;;;;;;
92504;python3.12;object.h:644-644,generated_cases.c.h:107-107,bytecodes.c:204-204;0.52;0.36;;;;;;;;
89977;python3.12;object.c:1033-1035,object.h:220-220;0.47;0.32;;;;;;;;
81961;python3.12;dictobject.c:934-937;0.45;0.3;;;;;;;;
92657;python3.12;bytecodes.c:2772-2772,pycore_frame.h:246-246;0.35;0.23;;;;;;;;
101527;python3.12;typeobject.c:4728-4728;0.34;0.23;;;;;;;;
13344;_tree.cpython-312-x86_64-linux-gnu.so;;0.34;0.23;;;;;;;;
92493;python3.12;bytecodes.c:1380-1381,pycore_dict.h:135-135;0.32;0.22;;;;;;;;
92561;python3.12;generated_cases.c.h:1834-1834,bytecodes.c:1358-1358,pycore_code.h:313-313;0.31;0.21;;;;;;;;
92680;python3.12;bytecodes.c:1767-1770;0.31;0.21;;;;;;;;
99348;python3.12;pycore_pystate.h:82-82,pycore_call.h:44-44,call.c:323-323,object.h:220-220;0.28;0.19;;;;;;;;
101530;python3.12;object.h:644-644;0.28;0.19;;;;;;;;
84342;python3.12;obmalloc.c:1540-1544;0.28;0.19;;;;;;;;
92488;python3.12;generated_cases.c.h:1859-1859,bytecodes.c:1371-1371,pycore_code.h:313-313;0.26;0.17;;;;;;;;
85111;python3.12;obmalloc.c:1540-1544;0.26;0.17;;;;;;;;
81952;python3.12;dictobject.c:1059-1062;0.24;0.16;;;;;;;;
105615;python3.12;pycore_pystate.h:82-82,call.c:410-410,call.c:418-418,abstract.h:60-60;0.24;0.16;;;;;;;;
92494;python3.12;object.h:644-644;0.24;0.16;;;;;;;;
85105;python3.12;pycore_pystate.h:27-27,pycore_pystate.h:118-118,obmalloc.c:859-859;0.22;0.15;;;;;;;;
99350;python3.12;pycore_call.h:44-44,pycore_call.h:88-88;0.21;0.14;;;;;;;;
85367;python3.12;errors.c:311-311,pycore_pyerrors.h:23-23;0.21;0.14;;;;;;;;
92477;python3.12;object.h:644-644,generated_cases.c.h:128-128,bytecodes.c:192-192;0.21;0.14;;;;;;;;
87455;python3.12;typeobject.c:2130-2134,object.h:234-234;0.21;0.14;;;;;;;;
81959;python3.12;dictobject.c:346-346,dictobject.c:933-933;0.21;0.14;;;;;;;;
13340;_tree.cpython-312-x86_64-linux-gnu.so;;0.21;0.14;;;;;;;;
92641;python3.12;object.h:644-644,generated_cases.c.h:168-168,bytecodes.c:204-204;0.2;0.13;;;;;;;;
85109;python3.12;obmalloc.c:1531-1535;0.18;0.13;;;;;;;;
92470;python3.12;object.h:647-647,generated_cases.c.h:90-92,generated_cases.c.h:3675-3675;0.18;0.12;;;;;;;;
93057;python3.12;generated_cases.c.h:3675-3679,generated_cases.c.h:3685-3685,bytecodes.c:2609-2609;0.18;0.12;;;;;;;;
99982;python3.12;object.h:243-243,object.h:701-701;0.18;0.12;;;;;;;;
101532;python3.12;object.c:1428-1429,object.h:220-220,object.h:647-647;0.18;0.12;;;;;;;;
99983;python3.12;object.h:705-705;0.18;0.12;;;;;;;;
81619;python3.12;obmalloc.c:1540-1544;0.17;0.12;;;;;;;;
92482;python3.12;generated_cases.c.h:10-10,bytecodes.c:140-140;0.17;0.12;;;;;;;;
82385;python3.12;pycore_pystate.h:27-27,pycore_pystate.h:118-118,obmalloc.c:859-859;0.17;0.12;;;;;;;;
81965;python3.12;dictobject.c:344-344,dictobject.c:945-946;0.17;0.12;;;;;;;;
92500;python3.12;generated_cases.c.h:3062-3063,generated_cases.c.h:3675-3675,bytecodes.c:2163-2163;0.17;0.11;;;;;;;;
110872;python3.12;obmalloc.c:1124-1129;0.16;0.11;;;;;;;;
101573;python3.12;object.h:644-644;0.16;0.11;;;;;;;;
84327;python3.12;typeobject.c:1721-1722;0.16;0.11;;;;;;;;
87717;python3.12;object.c:2552-2552,tupleobject.c:202-202,pycore_gc.h:63-68,pycore_gc.h:74-74,pycore_object.h:248-249;0.16;0.11;;;;;;;;
88830;python3.12;object.c:2193-2193,tupleobject.c:1148-1149;0.15;0.11;;;;;;;;
82381;python3.12;obmalloc.c:828-830;0.15;0.11;;;;;;;;
92503;python3.12;generated_cases.c.h:3062-3063,generated_cases.c.h:3675-3675;0.15;0.1;;;;;;;;
92964;python3.12;bytecodes.c:1829-1830,pycore_dict.h:135-135;0.15;0.1;;;;;;;;
87752;python3.12;tupleobject.c:1181-1181;0.15;0.1;;;;;;;;
87754;python3.12;tupleobject.c:213-213,tupleobject.c:1186-1188;0.15;0.1;;;;;;;;
110859;python3.12;longobject.c:3277-3277,longobject.c:3283-3283;0.14;0.1;;;;;;;;
92471;python3.12;generated_cases.c.h:183-184,bytecodes.c:209-209;0.14;0.1;;;;;;;;
85252;python3.12;pycore_gc.h:30-30,pycore_object.h:150-150,pycore_object.h:341-342,gcmodule.c:2380-2383;0.14;0.1;;;;;;;;
110867;python3.12;pycore_pystate.h:27-27,pycore_pystate.h:118-118,obmalloc.c:859-859;0.14;0.1;;;;;;;;
101519;python3.12;object.c:1398-1398,object.c:1410-1410,object.h:220-220;0.14;0.1;;;;;;;;
101528;python3.12;object.c:1426-1426,typeobject.c:4733-4733;0.14;0.1;;;;;;;;
92587;python3.12;object.h:644-644,generated_cases.c.h:970-970,bytecodes.c:677-677;0.14;0.1;;;;;;;;
92472;python3.12;object.h:644-644,generated_cases.c.h:191-191,bytecodes.c:192-192;0.14;0.1;;;;;;;;
87454;python3.12;typeobject.c:335-335,typeobject.c:2124-2124;0.14;0.1;;;;;;;;
85264;python3.12;obmalloc.c:1124-1129;0.14;0.1;;;;;;;;
81954;python3.12;dictobject.c:927-929,dictobject.c:1063-1063,pycore_dict.h:134-135;0.13;0.09;;;;;;;;
92569;python3.12;generated_cases.c.h:119-120,bytecodes.c:209-209;0.13;0.09;;;;;;;;
92965;python3.12;object.h:644-644;0.13;0.09;;;;;;;;
92524;python3.12;bytecodes.c:2686-2688;0.13;0.09;;;;;;;;
84333;python3.12;obmalloc.c:795-795,typeobject.c:1687-1687,typeobject.c:1695-1695,pycore_object.h:150-150,pycore_object.h:341-342,objimpl.h:25-26;0.13;0.09;;;;;;;;
84340;python3.12;obmalloc.c:1531-1535;0.13;0.09;;;;;;;;
84032;python3.12;object.c:2611-2611,object.c:2625-2625;0.13;0.09;;;;;;;;
92651;python3.12;generated_cases.c.h:3819-3823,bytecodes.c:2759-2759;0.12;0.08;;;;;;;;
99989;python3.12;frame.c:144-144,object.h:243-243,object.h:701-701;0.12;0.08;;;;;;;;
92108;python3.12;ceval.c:1390-1391;0.12;0.08;;;;;;;;
99980;python3.12;frame.c:140-140,object.h:798-798;0.12;0.08;;;;;;;;
92507;python3.12;generated_cases.c.h:3066-3067,bytecodes.c:2178-2178;0.11;0.08;;;;;;;;
92479;python3.12;object.h:644-647,generated_cases.c.h:140-140,bytecodes.c:192-192;0.11;0.08;;;;;;;;
92656;python3.12;bytecodes.c:2770-2771;0.11;0.08;;;;;;;;
94307;python3.12;bytecodes.c:2692-2693;0.11;0.08;;;;;;;;
81950;python3.12;dictobject.c:1053-1053,pycore_dict.h:135-135;0.11;0.08;;;;;;;;
85253;python3.12;pycore_pystate.h:118-118,gcmodule.c:2394-2394;0.11;0.07;;;;;;;;
87935;python3.12;pycore_pystate.h:118-118,dictobject.c:2348-2348,object.h:243-243,object.h:263-263;0.1;0.07;;;;;;;;
87712;python3.12;tupleobject.c:185-188,object.h:234-234;0.1;0.07;;;;;;;;
92565;python3.12;generated_cases.c.h:1852-1854;0.1;0.07;;;;;;;;
13345;_tree.cpython-312-x86_64-linux-gnu.so;;0.1;0.07;;;;;;;;
102845;python3.12;object.c:2193-2193,tupleobject.c:1148-1149;0.1;0.07;;;;;;;;
92516;python3.12;generated_cases.c.h:3705-3710,bytecodes.c:2660-2660;0.1;0.07;;;;;;;;
92045;python3.12;ceval.c:1310-1317;0.1;0.07;;;;;;;;
