group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
129;SSLLSSLLSSLLSSLLSSSSLLLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLLLSSLLSSLLSSLLSSLLSSLLSSLLLLSSLLSSLLLLLLSSSLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,;48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,48,40,40,48,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,48,40,40,48,40,48,48,40,40,48,48,40,40,48,40,48,32,32,48,40,32,40,48,;0x52f31c,0x52f321,0x52f32b,0x52f330,0x52f665,0x52f66d,0x52f677,0x52f67c,0x52f696,0x52f69b,0x52f6a5,0x52f6aa,0x52f1c1,0x52f1c6,0x52f1d0,0x52f1d5,0x52f236,0x52f23b,0x52f194,0x52f199,0x52f245,0x52f24a,0x52f1a3,0x52f1a8,0x52f264,0x52f269,0x52f273,0x52f278,0x52f98b,0x52f994,0x52f99e,0x52f9a3,0x52f9bd,0x52f9c2,0x52f9cc,0x52f9d1,0x52f167,0x52f16c,0x52f176,0x52f17b,0x52f8a9,0x52f8b2,0x52f8bc,0x52f8c1,0x52f8db,0x52f8e0,0x52f8ea,0x52f8ef,0x52f2ef,0x52f2f4,0x52f2fe,0x52f303,0x52f9fa,0x52fa03,0x52fa0d,0x52fa12,0x52fa2c,0x52fa31,0x52fa3b,0x52fa40,0x52f2c2,0x52f2c7,0x52f2d1,0x52f2d6,0x52f847,0x52f850,0x52f85a,0x52f85f,0x52f879,0x52f87e,0x52f888,0x52f88d,0x52f10f,0x52f114,0x52f11e,0x52f123,0x52f90f,0x52f917,0x52f921,0x52f926,0x52f937,0x52f93c,0x52f946,0x52f94b,0x52f96a,0x52f96f,0x52f13b,0x52f140,0x52f14a,0x52f14f,0x52f781,0x52f789,0x52f793,0x52f798,0x52f7b2,0x52f7b7,0x52f7c1,0x52f7c6,0x52f348,0x52f34d,0x52f357,0x52f35c,0x52f5a8,0x52f5b3,0x52f5bd,0x52f5c2,0x52f5d3,0x52f5d8,0x52f5e2,0x52f5e7,0x52f606,0x52f60b,0x52f374,0x52f379,0x52f383,0x52f388,0x52f6cf,0x52f6d8,0x52f6e2,0x52f6e7,0x52f706,0x52f70b,0x52f29d,0x52fa56,0x52fa5b,0x52fa63,0x52fa76,0x52fa8c,0x52fa91,;Not mono block loop;0;Success;788;24;764;24;0;1;
1;L;MOV,;0,;0x52efb0,;Not mono block loop;0;Success;8;8;0;8;0;1;
99;SLLSLLLSLLLSSSLLLLLSLLLSSLSLLLSLLLSSLLLSLLLSSLLLSLLLSSLLLSLLLSSLLLSLLLSSLLLSLLLSSLLLSLLLSSLLLSLLSLL;MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOVSXD,MOV,MOV,TEST,MOV,MOV,MOV,MOV,CMP,DEC,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;136,88,16,136,20,16,8,16,32,136,88,16,136,136,16,20,8,16,8,16,92,136,88,16,136,20,136,32,16,8,16,32,136,88,16,136,20,16,8,16,32,136,88,16,136,20,16,8,16,32,136,88,16,136,20,16,8,16,32,136,88,16,136,20,16,8,16,32,136,88,16,136,20,16,8,16,32,136,88,16,136,20,16,8,16,32,136,88,16,136,20,16,8,16,32,136,136,16,136,;0x52ec90,0x52eca3,0x52ecb4,0x52ecb8,0x52ecca,0x52f33d,0x52ecd7,0x52f66a,0x52f68d,0x52eceb,0x52ecf2,0x52ecf6,0x52ed07,0x52ed1d,0x52ed31,0x52ed35,0x52ed3f,0x52f1e2,0x52f1e6,0x52f201,0x52f205,0x52ed53,0x52ed5f,0x52ed63,0x52ed70,0x52ed81,0x52f22d,0x52f25b,0x52f1b5,0x52ed8e,0x52f990,0x52f9b4,0x52eda2,0x52eda9,0x52edac,0x52edbc,0x52edce,0x52f188,0x52eddb,0x52f8ae,0x52f8d2,0x52edef,0x52edf5,0x52edf8,0x52ee07,0x52ee18,0x52f310,0x52ee25,0x52f9ff,0x52fa23,0x52ee3a,0x52ee40,0x52ee43,0x52ee52,0x52ee63,0x52f2e3,0x52ee70,0x52f84c,0x52f870,0x52ee84,0x52ee8a,0x52ee8e,0x52ee9e,0x52eeaf,0x52f130,0x52eebc,0x52f914,0x52f95c,0x52eed3,0x52eed9,0x52eedd,0x52eeed,0x52eefe,0x52f15c,0x52ef0b,0x52f786,0x52f7a9,0x52ef23,0x52ef2a,0x52ef2d,0x52ef3d,0x52ef4f,0x52f369,0x52ef5c,0x52f5ad,0x52f5f8,0x52ef74,0x52ef7a,0x52ef7e,0x52ef8e,0x52ef9f,0x52f395,0x52efa9,0x52f6d4,0x52f6f8,0x52f289,0x52f296,0x52f2ac,0x52f2b3,;Not mono block loop;0;Success;477;33;444;132;0;1;
1;L;CMP,;0,;0x52ede6,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;MOV,;0,;0x52ee77,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;CMP,;0,;0x52eec7,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;CMP,;0,;0x52f1f1,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;CMP,;0,;0x52ef16,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;CMP,;0,;0x52ed99,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;CMP,;0,;0x52ed4a,;Not mono block loop;0;Success;4;4;0;4;0;1;
