loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
309;_tree.cpython-39-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_5_tree_4Tree__apply_dense(__pyx_obj_7sklearn_4tree_5_tree_Tree*, _object*);275;;Innermost;3.92;2.91;2.91;2.91;2.91;0;0;1;;
986;python3.9;_PyObject_GenericGetAttrWithDict;4333;pycore_pystate.h:55-55,object.c:768-769,object.c:775-779,object.c:1196-1204,object.c:1210-1215,object.c:1219-1219,object.c:1227-1227,object.c:1230-1230,object.c:1233-1233,object.c:1240-1240,object.c:1251-1253,object.c:1260-1260,object.c:1266-1267,object.c:1275-1275,object.h:128-128,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,object.h:628-628,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:3286-3289,typeobject.c:3298-3298,dictobject.c:344-350,dictobject.c:922-924,dictobject.c:930-933,dictobject.c:938-938,dictobject.c:942-942,dictobject.c:945-947,dictobject.c:950-951,dictobject.c:1463-1463,dictobject.c:1467-1468,dictobject.c:1471-1471,dictobject.c:1476-1479;InBetween;1.98;1.47;1.47;1.47;1.47;0;0;1;;
707;python3.9;lookdict_unicode_nodummy;4161;dictobject.c:344-346,dictobject.c:893-906;Innermost;0.67;0.5;0.49;0.49;0.49;0;0;1;;
959;python3.9;lookdict_unicode;4314;eq.h:17-24,dictobject.c:344-346,dictobject.c:849-864;Innermost;0.48;0.36;0.36;0.36;0.36;0;0;1;;
933;python3.9;frame_dealloc;4306;object.c:2205-2210,object.h:422-422,frameobject.c:584-585;Single;0.42;0.31;0.31;0.31;0.31;0;0;1;;
731;python3.9;_PyDict_GetItemIdWithError;4179;unicodeobject.c:2306-2316,eq.h:23-23,object.h:628-630,dictobject.c:880-882,dictobject.c:885-888,dictobject.c:893-893,dictobject.c:902-902,dictobject.c:1439-1439,dictobject.c:1444-1448,dictobject.c:1487-1489,dictobject.c:1492-1492;Outermost;0.4;0.29;0.29;0.29;0.29;0;0;1;;
808;python3.9;find_name_in_mro;4240;pycore_pystate.h:55-55,object.h:628-628,typeobject.c:3223-3236,dictobject.c:880-882,dictobject.c:1439-1448;Innermost;0.35;0.26;0.26;0.26;0.26;0;0;1;;
732;python3.9;_PyDict_GetItemIdWithError;4179;eq.h:17-24,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:890-906;Innermost;0.32;0.23;0.23;0.23;0.23;0;0;1;;
920;python3.9;_PyEval_EvalFrameDefault;4288;ceval.c:5083-5084,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.3;0.22;0.22;0.22;0.22;0;0;1;;
308;_tree.cpython-39-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_5_tree_4Tree__apply_dense(__pyx_obj_7sklearn_4tree_5_tree_Tree*, _object*);275;;Outermost;0.25;0.19;0.19;0.19;0.19;0;0;1;;
887;python3.9;_PyEval_EvalCode;4287;ceval.c:4149-4152,ceval.c:4155-4155,ceval.c:4164-4167,ceval.c:4173-4176,ceval.c:4179-4179,ceval.c:4185-4185,ceval.c:4200-4200,ceval.c:4206-4206,ceval.c:4213-4213,object.c:738-738,object.c:745-749,object.h:408-408,object.h:422-422,object.h:628-628,frameobject.c:917-917;Outermost;0.24;0.18;0.18;0.18;0.18;0;0;1;;
1007;python3.9;_PyObject_GetMethod;4355;pycore_pystate.h:55-55,object.c:1033-1038,object.c:1089-1089,object.c:1092-1092,object.c:1106-1113,object.c:1121-1126,object.c:1133-1133,object.c:1140-1141,object.c:1145-1146,object.c:1151-1153,object.c:1156-1156,object.c:1159-1160,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:3286-3289,typeobject.c:3298-3298;Outermost;0.18;0.13;0.14;0.14;0.14;0;0;1;;
