function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;flops;
4288;python3.9;_PyEval_EvalFrameDefault;pycore_pystate.h:55-55,pycore_pystate.h:82-82,codeobject.c:291-308,codeobject.c:314-316,codeobject.c:322-327,errors.c:434-440,abstract.h:62-62,abstract.h:73-74,abstract.h:81-81,abstract.h:114-118,abstract.h:126-127,exceptions.c:225-225,exceptions.c:232-232,ceval.c:864-865,ceval.c:871-872,ceval.c:879-890,ceval.c:896-896,ceval.c:921-921,ceval.c:933-933,ceval.c:944-944,ceval.c:1257-1263,ceval.c:1300-1309,ceval.c:1327-1338,ceval.c:1355-1355,ceval.c:1379-1383,ceval.c:1410-1410,ceval.c:1417-1417,ceval.c:1441-1441,ceval.c:1466-1466,ceval.c:1477-1478,ceval.c:1485-1590,ceval.c:1597-1674,ceval.c:1680-1688,ceval.c:1696-1841,ceval.c:1857-2018,ceval.c:2024-2039,ceval.c:2055-2055,ceval.c:2158-2161,ceval.c:2173-2175,ceval.c:2187-2187,ceval.c:2194-2234,ceval.c:2244-2244,ceval.c:2252-2252,ceval.c:2259-2269,ceval.c:2275-2283,ceval.c:2308-2311,ceval.c:2318-2320,ceval.c:2341-2350,ceval.c:2356-2376,ceval.c:2382-2406,ceval.c:2413-2421,ceval.c:2428-2464,ceval.c:2482-2518,ceval.c:2541-2542,ceval.c:2548-2577,ceval.c:2583-2583,ceval.c:2593-2598,ceval.c:2627-2635,ceval.c:2646-2651,ceval.c:2658-2677,ceval.c:2692-2693,ceval.c:2699-2786,ceval.c:2795-2840,ceval.c:2846-2851,ceval.c:2858-2858,ceval.c:2864-2879,ceval.c:2910-2910,ceval.c:2916-2932,ceval.c:2938-2949,ceval.c:2959-2966,ceval.c:2973-3047,ceval.c:3054-3061,ceval.c:3071-3071,ceval.c:3079-3117,ceval.c:3124-3247,ceval.c:3258-3258,ceval.c:3264-3279,ceval.c:3292-3301,ceval.c:3307-3335,ceval.c:3376-3376,ceval.c:3387-3399,ceval.c:3414-3443,ceval.c:3449-3450,ceval.c:3460-3464,ceval.c:3473-3474,ceval.c:3489-3489,ceval.c:3506-3513,ceval.c:3520-3526,ceval.c:3532-3553,ceval.c:3568-3576,ceval.c:3587-3642,ceval.c:3651-3662,ceval.c:3674-3676,ceval.c:3688-3709,ceval.c:3733-3733,ceval.c:3742-3744,ceval.c:3750-3768,ceval.c:3779-3796,ceval.c:3819-3825,ceval.c:3845-3849,ceval.c:4390-4391,ceval.c:4406-4413,ceval.c:4421-4422,ceval.c:4430-4435,ceval.c:4443-4443,ceval.c:4460-4462,ceval.c:4468-4473,ceval.c:4481-4484,ceval.c:5066-5077,ceval.c:5083-5084,ceval.c:5096-5102,ceval.c:5125-5125,ceval.c:5184-5185,ceval.c:5193-5201,ceval.c:5225-5246,ceval.c:5252-5252,ceval.c:5263-5270,ceval.c:5299-5332,ceval.c:5357-5380,ceval.c:5387-5387,object.c:2205-2210,abstract.c:898-899,abstract.c:1049-1050,abstract.c:1092-1092,abstract.c:1132-1133,abstract.c:2145-2149,pycore_pyerrors.h:14-14,listobject.c:974-974,call.c:38-39,call.c:57-57,object.h:128-128,object.h:408-409,object.h:422-422,object.h:430-430,object.h:487-487,object.h:496-496,object.h:628-628,object.h:636-636,frameobject.c:950-956,frameobject.c:963-966,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,dictobject.c:1346-1347,dictobject.c:1521-1522,dictobject.c:1530-1540,dictobject.c:2655-2655;15.43;11.47;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyEval_EvalFrameDefault;;
275;_tree.cpython-39-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_5_tree_4Tree__apply_dense(__pyx_obj_7sklearn_4tree_5_tree_Tree*, _object*);;4.18;3.11;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";_ZL48__pyx_f_7sklearn_4tree_5_tree_4Tree__apply_denseP36__pyx_obj_7sklearn_4tree_5_tree_TreeP7_object;;
667;libm.so.6;f32subf64x;;3.53;2.62;;;;;;;"0,0,0,100,0,0,0,0,0,0,0,0";f32subf64x;;
4333;python3.9;_PyObject_GenericGetAttrWithDict;pycore_pystate.h:55-55,object.c:768-769,object.c:775-779,object.c:1167-1167,object.c:1174-1181,object.c:1189-1190,object.c:1196-1204,object.c:1210-1219,object.c:1227-1233,object.c:1240-1240,object.c:1251-1253,object.c:1260-1260,object.c:1266-1267,object.c:1275-1275,object.h:128-128,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,object.h:628-628,typeobject.c:375-385,typeobject.c:399-407,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,pycore_object.h:105-105,dictobject.c:344-350,dictobject.c:922-924,dictobject.c:930-951,dictobject.c:1463-1479;3.42;2.54;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyObject_GenericGetAttrWithDict;;
4287;python3.9;_PyEval_EvalCode;genobject.c:819-819,pycore_pystate.h:55-55,cellobject.c:11-14,ceval.c:3959-3959,ceval.c:3966-3982,ceval.c:3995-3998,ceval.c:4084-4084,ceval.c:4092-4096,ceval.c:4107-4126,ceval.c:4132-4155,ceval.c:4164-4167,ceval.c:4173-4179,ceval.c:4185-4187,ceval.c:4194-4200,ceval.c:4206-4206,ceval.c:4213-4217,ceval.c:4223-4243,ceval.c:4249-4260,ceval.c:4269-4269,ceval.c:4277-4285,ceval.c:4292-4320,ceval.c:4338-4348,object.c:738-738,object.c:745-749,object.c:1824-1824,object.c:2205-2209,object.h:128-133,object.h:408-408,object.h:422-422,object.h:430-430,object.h:487-487,object.h:496-496,object.h:628-628,frameobject.c:778-780,frameobject.c:786-794,frameobject.c:801-806,frameobject.c:816-824,frameobject.c:833-836,frameobject.c:842-852,frameobject.c:858-862,frameobject.c:894-905,frameobject.c:914-926,pycore_ceval.h:40-40,typeobject.c:1412-1415,typeobject.c:1425-1433,pycore_object.h:39-39,pycore_object.h:46-52;1.74;1.29;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyEval_EvalCode;;
-1;libc.so.6;unknown_function;;1.63;1.21;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";Unknown function;;
11988;libopenblasp-r0-01191904.3.27.so;dot_compute;;1.59;1.18;;;;;;;"0,0,0,100,0,0,0,0,0,0,0,0";dot_compute;;
250;_splitter.cpython-39-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_9_splitter_introsort;;1.23;0.91;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_f_7sklearn_4tree_9_splitter_introsort;;
4306;python3.9;frame_dealloc;pycore_pystate.h:55-55,object.c:2125-2131,object.c:2139-2141,object.c:2205-2210,object.h:422-422,object.h:430-430,object.h:496-496,frameobject.c:574-616,pycore_object.h:74-79;1.22;0.91;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";frame_dealloc;;
4161;python3.9;lookdict_unicode_nodummy;eq.h:17-24,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:874-874,dictobject.c:880-909;1.21;0.9;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";lookdict_unicode_nodummy;;
811;libc.so.6;__default_morecore;;1.2;0.89;;;;;;;"0,0,0,0,100,0,0,0,0,0,0,0";__default_morecore;;
382;_kd_tree.cpython-39-x86_64-linux-gnu.so;__pyx_f_7sklearn_9neighbors_8_kd_tree_12BinaryTree64__query_single_depthfirst;;0.97;0.72;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";__pyx_f_7sklearn_9neighbors_8_kd_tree_12BinaryTree64__query_single_depthfirst;;
4207;python3.9;_PyLong_New;objimpl.h:69-69,object.c:1824-1824,obmalloc.c:99-99,obmalloc.c:572-572,obmalloc.c:683-685,obmalloc.c:1434-1439,obmalloc.c:1445-1447,obmalloc.c:1604-1621,obmalloc.c:1630-1630,obmalloc.c:1641-1647,object.h:133-143,object.h:408-408,longobject.c:252-252,longobject.c:259-271;0.95;0.7;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyLong_New;;
