function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;flops;
4246;python3.9;_PyEval_EvalFrameDefault;pycore_pystate.h:55-55,pycore_pystate.h:82-82,codeobject.c:291-308,codeobject.c:314-316,codeobject.c:322-327,errors.c:434-440,abstract.h:73-74,abstract.h:114-118,abstract.h:126-127,exceptions.c:225-225,exceptions.c:232-232,ceval.c:865-865,ceval.c:872-873,ceval.c:880-891,ceval.c:897-897,ceval.c:922-922,ceval.c:934-934,ceval.c:945-945,ceval.c:1259-1264,ceval.c:1301-1310,ceval.c:1328-1339,ceval.c:1356-1356,ceval.c:1380-1384,ceval.c:1411-1411,ceval.c:1418-1418,ceval.c:1442-1442,ceval.c:1467-1467,ceval.c:1478-1479,ceval.c:1486-1591,ceval.c:1598-1675,ceval.c:1681-1689,ceval.c:1697-1842,ceval.c:1858-2019,ceval.c:2025-2040,ceval.c:2056-2056,ceval.c:2159-2164,ceval.c:2174-2176,ceval.c:2188-2188,ceval.c:2195-2235,ceval.c:2242-2245,ceval.c:2253-2253,ceval.c:2260-2270,ceval.c:2276-2276,ceval.c:2282-2284,ceval.c:2309-2312,ceval.c:2319-2321,ceval.c:2342-2351,ceval.c:2357-2377,ceval.c:2383-2407,ceval.c:2414-2422,ceval.c:2429-2465,ceval.c:2483-2519,ceval.c:2542-2543,ceval.c:2549-2578,ceval.c:2584-2584,ceval.c:2594-2599,ceval.c:2628-2636,ceval.c:2647-2652,ceval.c:2659-2678,ceval.c:2693-2694,ceval.c:2700-2787,ceval.c:2796-2841,ceval.c:2847-2852,ceval.c:2859-2859,ceval.c:2865-2880,ceval.c:2911-2911,ceval.c:2917-2933,ceval.c:2939-2950,ceval.c:2960-2967,ceval.c:2974-3048,ceval.c:3055-3062,ceval.c:3072-3072,ceval.c:3080-3118,ceval.c:3124-3248,ceval.c:3259-3259,ceval.c:3265-3280,ceval.c:3293-3302,ceval.c:3308-3336,ceval.c:3377-3377,ceval.c:3388-3400,ceval.c:3415-3444,ceval.c:3450-3451,ceval.c:3461-3465,ceval.c:3474-3475,ceval.c:3490-3492,ceval.c:3507-3514,ceval.c:3521-3527,ceval.c:3533-3554,ceval.c:3569-3577,ceval.c:3588-3643,ceval.c:3652-3663,ceval.c:3675-3677,ceval.c:3689-3710,ceval.c:3734-3734,ceval.c:3743-3745,ceval.c:3751-3769,ceval.c:3780-3797,ceval.c:3820-3826,ceval.c:3846-3850,ceval.c:4391-4392,ceval.c:4407-4414,ceval.c:4422-4423,ceval.c:4431-4436,ceval.c:4444-4446,ceval.c:4461-4463,ceval.c:4469-4474,ceval.c:4482-4485,ceval.c:5067-5078,ceval.c:5084-5085,ceval.c:5097-5103,ceval.c:5126-5126,ceval.c:5185-5186,ceval.c:5194-5202,ceval.c:5226-5247,ceval.c:5253-5253,ceval.c:5264-5271,ceval.c:5388-5395,object.c:2205-2210,abstract.c:898-899,abstract.c:1049-1050,abstract.c:1092-1092,abstract.c:1132-1133,abstract.c:2145-2149,string3.h:52-52,listobject.c:974-974,call.c:38-39,call.c:53-57,object.h:128-128,object.h:408-409,object.h:422-422,object.h:430-430,object.h:487-487,object.h:496-496,object.h:628-628,object.h:636-636,frameobject.c:950-956,frameobject.c:963-966,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,dictobject.c:1346-1347,dictobject.c:1521-1522,dictobject.c:1530-1540,dictobject.c:2655-2655;14.77;4.69;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyEval_EvalFrameDefault;;
4293;python3.9;_PyObject_GenericGetAttrWithDict;pycore_pystate.h:55-55,object.c:745-749,object.c:768-769,object.c:775-779,object.c:1167-1167,object.c:1174-1181,object.c:1189-1190,object.c:1196-1204,object.c:1210-1219,object.c:1227-1233,object.c:1240-1240,object.c:1251-1253,object.c:1260-1267,object.c:1275-1275,object.h:128-128,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,object.h:628-628,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,dictobject.c:341-350,dictobject.c:782-811,dictobject.c:821-822,dictobject.c:922-951,dictobject.c:1463-1479;6.21;1.97;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyObject_GenericGetAttrWithDict;;
4285;python3.9;PyObject_GetAttr;object.c:880-883,object.c:889-890,object.c:901-901,object.c:1280-1280;2.09;0.67;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";PyObject_GetAttr;;
4245;python3.9;_PyEval_EvalCode;genobject.c:819-819,pycore_pystate.h:55-55,cellobject.c:11-14,ceval.c:3960-3960,ceval.c:3967-3983,ceval.c:3996-3999,ceval.c:4085-4085,ceval.c:4093-4097,ceval.c:4108-4127,ceval.c:4133-4156,ceval.c:4165-4168,ceval.c:4174-4180,ceval.c:4186-4188,ceval.c:4195-4201,ceval.c:4207-4207,ceval.c:4214-4218,ceval.c:4224-4244,ceval.c:4250-4261,ceval.c:4278-4286,ceval.c:4293-4321,ceval.c:4339-4349,object.c:738-738,object.c:745-749,object.c:1824-1824,object.c:2205-2209,object.h:128-133,object.h:408-408,object.h:422-422,object.h:430-430,object.h:487-487,object.h:496-496,object.h:628-628,frameobject.c:778-780,frameobject.c:786-794,frameobject.c:801-810,frameobject.c:816-824,frameobject.c:833-836,frameobject.c:842-852,frameobject.c:858-862,frameobject.c:894-905,frameobject.c:914-926,pycore_ceval.h:40-40,typeobject.c:1412-1415,typeobject.c:1425-1433,pycore_object.h:39-39,pycore_object.h:46-52;2.09;0.67;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyEval_EvalCode;;
-1;libc.so.6;unknown_function;;1.97;0.63;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";Unknown function;;
4304;python3.9;function_code_fastcall;object.c:1824-1824,object.c:2205-2209,object.h:128-133,object.h:408-408,object.h:422-422,object.h:487-487,call.c:311-311,call.c:326-342,frameobject.c:778-780,frameobject.c:786-794,frameobject.c:801-806,frameobject.c:816-824,frameobject.c:833-836,frameobject.c:842-852,frameobject.c:858-862,frameobject.c:894-905,frameobject.c:917-926,pycore_ceval.h:40-40,typeobject.c:1412-1415,typeobject.c:1425-1433;1.97;0.63;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";function_code_fastcall;;
4315;python3.9;_PyObject_GetMethod;pycore_pystate.h:55-55,object.c:1035-1038,object.c:1086-1113,object.c:1121-1126,object.c:1133-1133,object.c:1140-1160,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298;1.8;0.57;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyObject_GetMethod;;
811;libc.so.6;__default_morecore;;1.7;0.54;;;;;;;"0,0,0,0,100,0,0,0,0,0,0,0";__default_morecore;;
4115;python3.9;lookdict_unicode_nodummy;eq.h:17-24,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:874-874,dictobject.c:880-909;1.61;0.51;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";lookdict_unicode_nodummy;;
4134;python3.9;_PyDict_GetItemIdWithError;unicodeobject.c:2305-2316,eq.h:17-24,object.h:628-628,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:880-906,dictobject.c:1439-1448,dictobject.c:1484-1492;1.46;0.47;;;;;;;"100,0,0,0,0,0,0,0,0,0,0,0";_PyDict_GetItemIdWithError;;
