block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
191787;libtensorflow_framework.so.2;;3.11;0.94;;;;;;;;
244355;libtensorflow_framework.so.2;;1.31;0.39;;;;;;;;
245039;libtensorflow_framework.so.2;;0.56;0.17;;;;;;;;
244520;libtensorflow_framework.so.2;;0.5;0.15;;;;;;;;
162100;libtensorflow_framework.so.2;;0.43;0.13;;;;;;;;
520;libtensorflow_framework.so.2;;0.38;0.12;;;;;;;;
1139047;libtensorflow_framework.so.2;;0.36;0.11;;;;;;;;
1280808;libtensorflow_framework.so.2;;0.26;0.08;;;;;;;;
244715;libtensorflow_framework.so.2;;0.25;0.07;;;;;;;;
1139048;libtensorflow_framework.so.2;;0.25;0.07;;;;;;;;
353616;libtensorflow_framework.so.2;;0.2;0.06;;;;;;;;
165933;libtensorflow_framework.so.2;;0.2;0.06;;;;;;;;
1280821;libtensorflow_framework.so.2;;0.18;0.05;;;;;;;;
1139046;libtensorflow_framework.so.2;;0.17;0.05;;;;;;;;
165892;libtensorflow_framework.so.2;;0.17;0.05;;;;;;;;
162306;libtensorflow_framework.so.2;;0.15;0.05;;;;;;;;
353663;libtensorflow_framework.so.2;;0.13;0.04;;;;;;;;
210328;libtensorflow_framework.so.2;;0.13;0.04;;;;;;;;
1280954;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
244760;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
244358;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
162332;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
163762;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
162487;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
1078927;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
248906;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
245035;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
105095;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
162108;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
165954;libtensorflow_framework.so.2;;0.1;0.03;;;;;;;;
682819;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
368083;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
353723;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
353725;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
250353;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
245058;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
244025;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
244047;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
192125;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
191785;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
165771;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
140631;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
513;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
162257;libtensorflow_framework.so.2;;0.08;0.02;;;;;;;;
1138637;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
353661;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
274462;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
245308;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
243839;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
210330;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
192127;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
163752;libtensorflow_framework.so.2;;0.07;0.02;;;;;;;;
