group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
7;SSLSLLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,;8,16,8,8,8,8,56,;0x1811fa,0x18117a,0x18120d,0x18121d,0x18122c,0x181242,0x1811b7,;Not mono block loop;0;Success;56;24;32;56;0;1;
1;L;MOV,;144,;0x181134,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;TEST,;171,;0x181127,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOV,;16,;0x18116c,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x18111e,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x181122,;Not mono block loop;0;Success;8;8;0;8;0;1;
6;LSLLSS;MOV,MOV,MOV,MOV,MOV,MOV,;2246254,2246231,2347099,2246196,2246173,2347071,;0x181273,0x181292,0x1812ae,0x1812b5,0x1812bc,0x1812ca,;Not mono block loop;0;Success;48;48;0;100934;0;1;
1;S;MOV,;0,;0x18121a,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;SS;DEC,DEC,;0,0,;0x1811ab,0x18125f,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;L;SUB,;40,;0x1811bc,;Not mono block loop;0;Success;8;8;0;8;0;1;
