group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
3;LSS;MOV,MOV,MOV,;8,0,0,;0x173896,0x173874,0x1738de,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;L;MOV,;8,;0x1739a3,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;TEST,;171,;0x1739b9,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;CMP,;8,;0x173880,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x173840,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,DEC,;8,0,;0x1739b4,0x17388c,;Not mono block loop;0;Success;16;16;0;16;0;1;
1;L;MOV,;144,;0x173851,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;88,;0x1738bf,;Not mono block loop;0;Success;8;8;0;8;0;1;
8;LSLLSSLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;2207037,2207014,2402702,2206983,2206960,2402674,2369081,2364071,;0x173944,0x173963,0x17397b,0x173982,0x173989,0x173997,0x1738b8,0x1738ea,;Not mono block loop;0;Success;64;64;0;195750;0;1;
1;L;TEST,;171,;0x173844,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;SUB,;40,;0x17389b,;Not mono block loop;0;Success;8;8;0;8;0;1;
