group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;MOV,;8,;0x157c9f,;Not mono block loop;0;Success;8;8;0;8;0;1;
12;SLSSSLLSLSLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,INC,MOV,CMP,;8,8,24,8,8,8,40,8,8,0,0,0,;0x157d35,0x157d47,0x157c48,0x157daa,0x157d75,0x157d90,0x157ccc,0x157dd4,0x157dde,0x157dff,0x157e02,0x157e40,;Not mono block loop;0;Success;84;28;56;48;0;1;
5;LLLLS;MOV,TEST,MOV,MOV,DEC,;8,171,8,8,0,;0x157bf8,0x157c09,0x157cf7,0x157c5d,0x157dec,;Not mono block loop;0;Success;33;17;16;172;0;1;
6;SLLLSS;DEC,MOV,MOV,MOV,MOV,MOVUPS,;36,88,96,104,104,88,;0x157cc8,0x157e0e,0x157e1d,0x157e25,0x157e2e,0x157e32,;Not mono block loop;0;Success;49;25;24;76;0;1;
2;LL;MOV,MOV,;0,0,;0x157d08,0x157c6e,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;S;DEC,;0,;0x157de3,;Not mono block loop;0;Success;8;8;0;8;0;1;
5;LLLLL;TEST,TEST,MOV,TEST,MOV,;171,169,56,169,56,;0x157bfc,0x157cfb,0x157d04,0x157c61,0x157c6a,;Not mono block loop;0;Success;19;10;9;116;0;1;
1;S;DEC,;0,;0x157df5,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LLS;MOV,MOV,DEC,;8,8,0,;0x157c16,0x157c37,0x157cb0,;Not mono block loop;0;Success;24;16;8;16;0;1;
3;LSS;MOV,MOV,MOV,;0,0,0,;0x157bd4,0x157cc0,0x157e19,;Not mono block loop;0;Success;24;8;16;8;0;1;
3;SLL;INC,MOV,MOV,;2433295,2482852,2477624,;0x157bea,0x157c4d,0x157dc1,;Not mono block loop;0;Success;24;24;0;49565;0;1;
2;LL;TEST,TEST,;171,171,;0x157c1a,0x157c3b,;Not mono block loop;0;Success;2;1;1;1;0;2;
1;L;MOV,;24,;0x157dbd,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;0,0,;0x157e12,0x157e29,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;L;TEST,;171,;0x157ca3,;Not mono block loop;0;Success;1;1;0;1;0;1;
3;LSS;MOV,MOV,MOV,;0,0,0,;0x157be1,0x157cc4,0x157e21,;Not mono block loop;0;Success;24;8;16;8;0;1;
1;L;SUB,;40,;0x157cd1,;Not mono block loop;0;Success;8;8;0;8;0;1;
