group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;MOV,;24,;0x158204,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;8,8,;0x1582b7,0x15813e,;Not mono block loop;0;Success;16;8;8;8;0;2;
2;LS;MOV,MOV,;8,8,;0x1582da,0x1582ef,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;MOV,;0,;0x1582ec,;Not mono block loop;0;Success;8;8;0;8;0;1;
17;LLSLSLLLSSLSSLLLS;MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOVUPS,;24,16,24,40,16,20,32,40,40,32,0,32,0,40,32,32,32,;0x15820f,0x158213,0x158225,0x158231,0x158240,0x158243,0x15837d,0x15838a,0x158321,0x158325,0x1583b2,0x1583b5,0x1583d0,0x158269,0x15826d,0x15827e,0x158298,;Not mono block loop;0;Success;132;40;92;48;0;1;
1;L;MOV,;0,;0x15817e,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;660,660,;0x1580a7,0x1580b3,;Not mono block loop;0;Success;8;4;4;4;0;1;
2;LS;MOV,MOV,;-8,-16,;0x1582de,0x1582f5,;Not mono block loop;0;Success;16;16;0;16;0;1;
1;L;MOV,;16,;0x1580a3,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;CMP,MOV,;0,0,;0x158255,0x15825c,;Not mono block loop;0;Success;16;8;8;8;0;1;
3;LSS;CMP,MOV,MOV,;16,32,32,;0x1582ae,0x158397,0x15827a,;Not mono block loop;0;Success;20;12;8;24;0;1;
11;LLLSSLSLLLS;MOV,MOV,MOV,MOV,MOV,MOV,MOVAPS,MOV,MOV,MOV,MOV,;32,8,0,8,0,36,16,32,16,24,16,;0x1580e0,0x15811e,0x158126,0x158128,0x15812f,0x158171,0x158194,0x1581f5,0x1581f8,0x1581fc,0x158216,;Not mono block loop;0;Success;76;36;40;40;0;1;
1;S;MOV,;16,;0x158208,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;0,0,;0x158221,0x15823a,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;MOV,;16,;0x15819c,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x158101,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;24,24,;0x158182,0x158198,;Not mono block loop;0;Success;16;8;8;8;0;1;
17;LLLLLLLSLLSLSLSSS;MOV,MOV,MOV,CMP,MOV,MOV,MOV,DEC,MOV,MOV,MOV,MOV,DEC,CMP,MOV,MOV,MOV,;2481749,2429664,2429618,2614239,2614802,2429460,2429414,2613968,2613698,2613554,2613542,2429568,2613504,2613710,2613663,2613690,2613608,;0x15809c,0x1580b9,0x1580c7,0x1580e3,0x1580ef,0x1581c5,0x1581d3,0x1581e9,0x158317,0x15839f,0x1583ab,0x1583b9,0x1583c9,0x158332,0x15833a,0x158347,0x158371,;Not mono block loop;0;Success;132;132;0;185396;0;1;
1;S;MOV,;40,;0x1582a1,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;32,32,;0x15828b,0x1582a5,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;MOV,;40,;0x15832e,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;-16,;0x158122,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;SS;MOV,MOV,;40,40,;0x15839b,0x158287,;Not mono block loop;0;Success;16;8;8;8;0;2;
2;LL;SUB,SUB,;40,40,;0x1582bc,0x158143,;Not mono block loop;0;Success;16;8;8;8;0;2;
