group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
3;SLL;MOV,MOV,MOV,;8,8,24,;0x12d6cc,0x12d6d6,0x12d629,;Not mono block loop;0;Success;24;16;8;24;0;1;
1;S;INC,;0,;0x12d6e4,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;712,;0x12d5fb,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;0,;0x12d615,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;INC,;0,;0x12d5d4,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;2656513,;0x12d5f0,;Not mono block loop;0;Success;8;8;0;8;0;1;
8;SSSSSSLS;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOVUPS,;56,16,40,24,32,48,-8,-16,;0x12d6e7,0x12d5c7,0x12d5cb,0x12d5d7,0x12d5e4,0x12d5ec,0x12d602,0x12d621,;Not mono block loop;0;Success;72;64;8;80;0;1;
1;L;MOV,;16,;0x12d5f7,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;8,8,;0x12d606,0x12d625,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;INC,;0,;0x12d6ad,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;SUB,;40,;0x12d62e,;Not mono block loop;0;Success;8;8;0;8;0;1;
