function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;flops;
3121;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;pycore_object.h:118-118,pycore_object.h:125-125,pycore_object.h:214-220,pycore_ceval.h:121-121,pycore_ceval.h:134-134,pycore_ceval.h:143-143,cellobject.h:28-28,cellobject.h:36-36,bytesobject.h:37-37,ceval.c:599-610,ceval.c:618-618,ceval.c:624-624,ceval.c:647-647,ceval.c:669-669,ceval.c:675-677,ceval.c:688-707,ceval.c:713-714,ceval.c:738-738,ceval.c:762-762,ceval.c:826-829,ceval.c:851-872,ceval.c:884-889,ceval.c:899-899,ceval.c:907-919,ceval.c:930-938,ceval.c:946-968,ceval.c:975-982,ceval.c:992-1007,ceval.c:1241-1241,ceval.c:1247-1248,ceval.c:1260-1260,ceval.c:1266-1277,ceval.c:1283-1298,ceval.c:1614-1646,ceval.c:1854-1880,ceval.c:1888-1902,ceval.c:1917-1917,ceval.c:1925-1930,ceval.c:1937-1943,ceval.c:1957-1973,ceval.c:2000-2002,ceval.c:2011-2019,ceval.c:2027-2027,ceval.c:2034-2035,ceval.c:2047-2047,ceval.c:2057-2057,ceval.c:2067-2067,ceval.c:2078-2078,ceval.c:2090-2093,ceval.c:2101-2101,ceval.c:2462-2476,ceval.c:2482-2493,ceval.c:2604-2604,ceval.c:2611-2619,ceval.c:2625-2633,ceval.c:2641-2651,ceval.c:2667-2695,ceval.c:2706-2725,ceval.c:2734-2734,ceval.c:2749-2757,bytecodes.c:140-145,bytecodes.c:155-156,bytecodes.c:163-172,bytecodes.c:180-192,bytecodes.c:198-209,bytecodes.c:232-236,bytecodes.c:242-277,bytecodes.c:294-337,bytecodes.c:347-353,bytecodes.c:368-391,bytecodes.c:405-486,bytecodes.c:496-506,bytecodes.c:512-528,bytecodes.c:540-615,bytecodes.c:622-626,bytecodes.c:635-643,bytecodes.c:658-662,bytecodes.c:677-677,bytecodes.c:685-697,bytecodes.c:705-709,bytecodes.c:716-721,bytecodes.c:729-740,bytecodes.c:750-776,bytecodes.c:782-785,bytecodes.c:793-795,bytecodes.c:801-809,bytecodes.c:815-815,bytecodes.c:828-838,bytecodes.c:852-865,bytecodes.c:871-889,bytecodes.c:895-908,bytecodes.c:917-950,bytecodes.c:957-962,bytecodes.c:971-977,bytecodes.c:984-993,bytecodes.c:1001-1004,bytecodes.c:1013-1045,bytecodes.c:1059-1089,bytecodes.c:1095-1100,bytecodes.c:1106-1110,bytecodes.c:1122-1161,bytecodes.c:1169-1173,bytecodes.c:1179-1211,bytecodes.c:1220-1223,bytecodes.c:1236-1274,bytecodes.c:1283-1286,bytecodes.c:1306-1326,bytecodes.c:1337-1346,bytecodes.c:1358-1364,bytecodes.c:1371-1381,bytecodes.c:1388-1390,bytecodes.c:1396-1414,bytecodes.c:1421-1447,bytecodes.c:1455-1458,bytecodes.c:1465-1468,bytecodes.c:1475-1507,bytecodes.c:1519-1546,bytecodes.c:1556-1590,bytecodes.c:1596-1613,bytecodes.c:1624-1627,bytecodes.c:1636-1640,bytecodes.c:1648-1649,bytecodes.c:1659-1739,bytecodes.c:1760-1773,bytecodes.c:1780-1780,bytecodes.c:1792-1793,bytecodes.c:1799-1801,bytecodes.c:1808-1814,bytecodes.c:1822-1830,bytecodes.c:1840-1860,bytecodes.c:1870-1873,bytecodes.c:1882-1883,bytecodes.c:1896-1905,bytecodes.c:1912-1946,bytecodes.c:1952-1966,bytecodes.c:1972-2007,bytecodes.c:2013-2019,bytecodes.c:2032-2064,bytecodes.c:2071-2102,bytecodes.c:2111-2112,bytecodes.c:2119-2122,bytecodes.c:2128-2172,bytecodes.c:2178-2188,bytecodes.c:2194-2202,bytecodes.c:2215-2223,bytecodes.c:2230-2249,bytecodes.c:2255-2286,bytecodes.c:2311-2336,bytecodes.c:2344-2386,bytecodes.c:2393-2408,bytecodes.c:2415-2428,bytecodes.c:2434-2455,bytecodes.c:2462-2465,bytecodes.c:2471-2477,bytecodes.c:2488-2491,bytecodes.c:2498-2501,bytecodes.c:2507-2514,bytecodes.c:2532-2556,bytecodes.c:2563-2568,bytecodes.c:2580-2580,bytecodes.c:2592-2597,bytecodes.c:2609-2624,bytecodes.c:2659-2738,bytecodes.c:2746-2753,bytecodes.c:2759-2820,bytecodes.c:2826-2832,bytecodes.c:2839-2845,bytecodes.c:2853-2859,bytecodes.c:2865-2884,bytecodes.c:2893-2900,bytecodes.c:2908-2915,bytecodes.c:2923-2934,bytecodes.c:2941-2945,bytecodes.c:2957-2964,bytecodes.c:2971-2985,bytecodes.c:2994-3013,bytecodes.c:3021-3042,bytecodes.c:3050-3063,bytecodes.c:3069-3084,bytecodes.c:3090-3096,bytecodes.c:3102-3128,bytecodes.c:3137-3149,bytecodes.c:3155-3160,bytecodes.c:3167-3191,bytecodes.c:3203-3246,bytecodes.c:3252-3263,bytecodes.c:3274-3298,bytecodes.c:3305-3328,bytecodes.c:3334-3341,bytecodes.c:3353-3356,bytecodes.c:3362-3365,bytecodes.c:3376-3389,bytecodes.c:3398-3475,pycore_list.h:51-56,pycore_dict.h:135-135,pycore_dict.h:189-194,pycore_pystate.h:82-82,pycore_pystate.h:92-93,pycore_pystate.h:118-118,methodobject.h:41-41,methodobject.h:47-55,pycore_code.h:313-313,pycore_code.h:320-320,pycore_code.h:336-336,pycore_code.h:344-350,pycore_pyerrors.h:23-23,floatobject.h:16-16,abstract.h:100-103,listobject.h:44-44,generated_cases.c.h:6-10,generated_cases.c.h:24-27,generated_cases.c.h:55-58,generated_cases.c.h:66-71,generated_cases.c.h:78-83,generated_cases.c.h:90-95,generated_cases.c.h:102-107,generated_cases.c.h:114-128,generated_cases.c.h:140-140,generated_cases.c.h:150-156,generated_cases.c.h:168-168,generated_cases.c.h:177-184,generated_cases.c.h:191-191,generated_cases.c.h:201-207,generated_cases.c.h:214-214,generated_cases.c.h:221-225,generated_cases.c.h:236-236,generated_cases.c.h:246-278,generated_cases.c.h:284-292,generated_cases.c.h:304-323,generated_cases.c.h:334-359,generated_cases.c.h:369-389,generated_cases.c.h:400-408,generated_cases.c.h:418-426,generated_cases.c.h:437-445,generated_cases.c.h:454-462,generated_cases.c.h:473-481,generated_cases.c.h:510-516,generated_cases.c.h:526-534,generated_cases.c.h:545-551,generated_cases.c.h:570-584,generated_cases.c.h:600-609,generated_cases.c.h:624-630,generated_cases.c.h:647-655,generated_cases.c.h:672-680,generated_cases.c.h:691-692,generated_cases.c.h:698-708,generated_cases.c.h:735-761,generated_cases.c.h:784-798,generated_cases.c.h:817-825,generated_cases.c.h:833-855,generated_cases.c.h:861-871,generated_cases.c.h:877-888,generated_cases.c.h:914-915,generated_cases.c.h:930-931,generated_cases.c.h:948-949,generated_cases.c.h:970-970,generated_cases.c.h:988-988,generated_cases.c.h:1010-1011,generated_cases.c.h:1034-1034,generated_cases.c.h:1049-1054,generated_cases.c.h:1101-1109,generated_cases.c.h:1119-1119,generated_cases.c.h:1139-1144,generated_cases.c.h:1198-1205,generated_cases.c.h:1225-1226,generated_cases.c.h:1247-1248,generated_cases.c.h:1268-1280,generated_cases.c.h:1303-1311,generated_cases.c.h:1321-1328,generated_cases.c.h:1337-1339,generated_cases.c.h:1349-1365,generated_cases.c.h:1390-1396,generated_cases.c.h:1405-1405,generated_cases.c.h:1414-1422,generated_cases.c.h:1441-1444,generated_cases.c.h:1462-1473,generated_cases.c.h:1483-1492,generated_cases.c.h:1502-1511,generated_cases.c.h:1521-1529,generated_cases.c.h:1535-1543,generated_cases.c.h:1566-1604,generated_cases.c.h:1618-1621,generated_cases.c.h:1632-1638,generated_cases.c.h:1695-1700,generated_cases.c.h:1763-1768,generated_cases.c.h:1827-1834,generated_cases.c.h:1852-1859,generated_cases.c.h:1882-1889,generated_cases.c.h:1895-1898,generated_cases.c.h:1909-1912,generated_cases.c.h:1925-1929,generated_cases.c.h:1967-1971,generated_cases.c.h:1982-1988,generated_cases.c.h:1995-1999,generated_cases.c.h:2012-2034,generated_cases.c.h:2040-2047,generated_cases.c.h:2053-2061,generated_cases.c.h:2080-2100,generated_cases.c.h:2118-2125,generated_cases.c.h:2136-2148,generated_cases.c.h:2190-2195,generated_cases.c.h:2208-2221,generated_cases.c.h:2236-2242,generated_cases.c.h:2249-2260,generated_cases.c.h:2270-2275,generated_cases.c.h:2285-2285,generated_cases.c.h:2336-2338,generated_cases.c.h:2346-2356,generated_cases.c.h:2367-2384,generated_cases.c.h:2413-2418,generated_cases.c.h:2459-2459,generated_cases.c.h:2470-2483,generated_cases.c.h:2502-2511,generated_cases.c.h:2530-2539,generated_cases.c.h:2572-2581,generated_cases.c.h:2597-2606,generated_cases.c.h:2624-2633,generated_cases.c.h:2664-2665,generated_cases.c.h:2698-2700,generated_cases.c.h:2722-2729,generated_cases.c.h:2772-2779,generated_cases.c.h:2793-2798,generated_cases.c.h:2818-2831,generated_cases.c.h:2845-2853,generated_cases.c.h:2871-2879,generated_cases.c.h:2894-2937,generated_cases.c.h:2943-2944,generated_cases.c.h:2954-2955,generated_cases.c.h:2967-2973,generated_cases.c.h:2986-2996,generated_cases.c.h:3002-3012,generated_cases.c.h:3020-3032,generated_cases.c.h:3038-3044,generated_cases.c.h:3052-3052,generated_cases.c.h:3062-3067,generated_cases.c.h:3075-3075,generated_cases.c.h:3085-3104,generated_cases.c.h:3111-3119,generated_cases.c.h:3128-3131,generated_cases.c.h:3141-3149,generated_cases.c.h:3157-3159,generated_cases.c.h:3169-3174,generated_cases.c.h:3181-3187,generated_cases.c.h:3194-3200,generated_cases.c.h:3209-3215,generated_cases.c.h:3221-3230,generated_cases.c.h:3256-3265,generated_cases.c.h:3302-3308,generated_cases.c.h:3336-3340,generated_cases.c.h:3363-3370,generated_cases.c.h:3393-3400,generated_cases.c.h:3421-3428,generated_cases.c.h:3448-3449,generated_cases.c.h:3476-3476,generated_cases.c.h:3485-3493,generated_cases.c.h:3523-3523,generated_cases.c.h:3532-3541,generated_cases.c.h:3570-3576,generated_cases.c.h:3589-3596,generated_cases.c.h:3620-3628,generated_cases.c.h:3644-3652,generated_cases.c.h:3672-3679,generated_cases.c.h:3685-3688,generated_cases.c.h:3705-3710,generated_cases.c.h:3795-3805,generated_cases.c.h:3819-3823,generated_cases.c.h:3854-3857,generated_cases.c.h:3898-3901,generated_cases.c.h:3914-3924,generated_cases.c.h:3938-3949,generated_cases.c.h:3963-3974,generated_cases.c.h:3999-4010,generated_cases.c.h:4041-4052,generated_cases.c.h:4087-4098,generated_cases.c.h:4133-4144,generated_cases.c.h:4172-4182,generated_cases.c.h:4212-4222,generated_cases.c.h:4244-4246,generated_cases.c.h:4280-4290,generated_cases.c.h:4322-4332,generated_cases.c.h:4364-4374,generated_cases.c.h:4405-4410,generated_cases.c.h:4419-4423,generated_cases.c.h:4488-4507,generated_cases.c.h:4539-4544,generated_cases.c.h:4569-4591,generated_cases.c.h:4629-4635,generated_cases.c.h:4641-4646,generated_cases.c.h:4668-4690,generated_cases.c.h:4706-4721,generated_cases.c.h:4732-4735,generated_cases.c.h:4746-4749,generated_cases.c.h:4763-4766,generated_cases.c.h:4780-4783,pycore_frame.h:79-79,pycore_frame.h:95-96,pycore_frame.h:121-133,pycore_frame.h:153-154,pycore_frame.h:161-161,pycore_frame.h:175-176,pycore_frame.h:207-211,pycore_frame.h:246-247,pycore_frame.h:264-264,funcobject.h:99-99,longintrepr.h:111-111,longintrepr.h:121-122,pycore_gc.h:23-23,pycore_gc.h:37-40,pycore_gc.h:63-63,pycore_gc.h:74-74,object.h:211-211,object.h:220-220,object.h:234-234,object.h:243-243,object.h:382-382,object.h:642-647,object.h:967-967,pycore_call.h:44-44,pycore_call.h:53-53,pycore_call.h:88-93;20.15;3.96;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";_PyEval_EvalFrameDefault;;
766;libpython3.12.so.1.0;_PyCode_CheckLineNumber;codeobject.c:456-462,codeobject.c:472-472,codeobject.c:482-485,codeobject.c:494-494,codeobject.c:856-873,codeobject.c:887-887,codeobject.c:961-972,codeobject.c:1054-1054,codeobject.c:1060-1063,codeobject.c:1071-1071;2.39;0.47;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";_PyCode_CheckLineNumber;;
4431;libpython3.12.so.1.0;gc_collect_main;pycore_object.h:322-322,pycore_object.h:355-355,gcmodule.c:80-80,gcmodule.c:86-86,gcmodule.c:92-92,gcmodule.c:107-107,gcmodule.c:236-237,gcmodule.c:243-243,gcmodule.c:289-294,gcmodule.c:301-301,gcmodule.c:321-323,gcmodule.c:333-333,gcmodule.c:424-424,gcmodule.c:430-431,gcmodule.c:488-491,gcmodule.c:574-574,gcmodule.c:586-587,gcmodule.c:596-602,gcmodule.c:609-609,gcmodule.c:621-621,gcmodule.c:631-641,gcmodule.c:648-652,gcmodule.c:663-667,gcmodule.c:677-677,gcmodule.c:694-701,gcmodule.c:716-719,gcmodule.c:746-749,gcmodule.c:774-774,gcmodule.c:786-792,gcmodule.c:804-807,gcmodule.c:821-821,gcmodule.c:829-831,gcmodule.c:864-864,gcmodule.c:876-876,gcmodule.c:887-901,gcmodule.c:917-922,gcmodule.c:932-932,gcmodule.c:952-958,gcmodule.c:986-994,gcmodule.c:1012-1031,gcmodule.c:1037-1037,gcmodule.c:1053-1059,gcmodule.c:1066-1074,gcmodule.c:1197-1200,gcmodule.c:1206-1207,gcmodule.c:1214-1217,gcmodule.c:1224-1237,gcmodule.c:1246-1248,gcmodule.c:1256-1257,gcmodule.c:1277-1284,gcmodule.c:1302-1314,gcmodule.c:1328-1352,gcmodule.c:1360-1360,pycore_pystate.h:82-82,pycore_pystate.h:118-118,pycore_pyerrors.h:23-23,pycore_gc.h:59-68,pycore_gc.h:74-81,object.h:220-220,object.h:243-243,object.h:382-382,object.h:644-647,object.h:701-706;1.91;0.37;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";gc_collect_main;;
1964;libpython3.12.so.1.0;_PyObject_Malloc;obmalloc.c:858-859,obmalloc.c:870-870,obmalloc.c:1357-1362,obmalloc.c:1368-1370,obmalloc.c:1527-1544,obmalloc.c:1553-1553,obmalloc.c:1562-1574,pycore_pystate.h:27-27,pycore_pystate.h:39-40,pycore_pystate.h:118-118,pycore_runtime.h:204-204;1.91;0.37;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";_PyObject_Malloc;;
-1;libc.so.6;unknown_function;;1.88;0.37;;;;;;;"0,0,0,0,0,0,0,0,0,100,0,0";Unknown function;;
811;libc.so.6;__default_morecore;;1.86;0.36;;;;;;;"0,0,0,0,100,0,0,0,0,0,0,0";__default_morecore;;
-1;libpython3.12.so.1.0;unknown_function;;1.55;0.3;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";Unknown function;;
2303;libpython3.12.so.1.0;_PyType_Lookup;typeobject.c:4720-4733,typeobject.c:4741-4743,typeobject.c:4752-4769,pycore_pystate.h:118-118,object.h:243-243,object.h:644-647,object.h:701-706;1.42;0.28;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";_PyType_Lookup;;
19;libpython3.12.so.1.0;unicodekeys_lookup_unicode;dictobject.c:346-360,dictobject.c:925-965,unicodeobject.h:219-219,unicodeobject.h:248-250,unicodeobject.h:256-262,unicodeobject.h:280-280,pycore_dict.h:134-136,eq.h:9-16;1.4;0.27;;;;;;;"0,0,0,0,0,0,0,0,0,0,0,100";unicodekeys_lookup_unicode;;
812;libc.so.6;__libc_malloc;;1.35;0.26;;;;;;;"0,0,0,0,0,0,0,0,100,0,0,0";__libc_malloc;;
