block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
128645;libpython3.12.so.1.0;ceval.c:738-738,ceval.c:762-762,bytecodes.c:169-169,pycore_frame.h:153-154;1.09;0.21;;;;;;;;
131094;libpython3.12.so.1.0;object.h:644-644;0.99;0.19;;;;;;;;
75183;libpython3.12.so.1.0;typeobject.c:4728-4728;0.81;0.16;;;;;;;;
66623;libpython3.12.so.1.0;obmalloc.c:1540-1544;0.79;0.15;;;;;;;;
33913;libpython3.12.so.1.0;codeobject.c:873-873,codeobject.c:887-887,codeobject.c:961-969;0.74;0.14;;;;;;;;
66621;libpython3.12.so.1.0;obmalloc.c:1531-1535;0.71;0.14;;;;;;;;
130002;libpython3.12.so.1.0;bytecodes.c:192-192,generated_cases.c.h:83-83,object.h:644-644;0.69;0.13;;;;;;;;
1280821;libtensorflow_framework.so.2;;0.64;0.12;;;;;;;;
131093;libpython3.12.so.1.0;bytecodes.c:1363-1364,pycore_dict.h:135-135;0.64;0.12;;;;;;;;
129181;libpython3.12.so.1.0;pycore_frame.h:246-246;0.64;0.12;;;;;;;;
130189;libpython3.12.so.1.0;bytecodes.c:1829-1830,pycore_dict.h:135-135;0.64;0.12;;;;;;;;
65088;libpython3.12.so.1.0;object.h:220-220,object.c:1033-1035;0.59;0.11;;;;;;;;
130243;libpython3.12.so.1.0;bytecodes.c:1905-1905,pycore_frame.h:246-247;0.53;0.1;;;;;;;;
130006;libpython3.12.so.1.0;bytecodes.c:204-204,generated_cases.c.h:107-107,object.h:644-644;0.48;0.09;;;;;;;;
33917;libpython3.12.so.1.0;codeobject.c:971-972;0.46;0.09;;;;;;;;
33919;libpython3.12.so.1.0;codeobject.c:972-972;0.46;0.09;;;;;;;;
70877;libpython3.12.so.1.0;tupleobject.c:1148-1149,tupleobject.c:1157-1157;0.46;0.09;;;;;;;;
176598;libpython3.12.so.1.0;gcmodule.c:430-430,pycore_gc.h:59-60,pycore_gc.h:68-68,object.h:243-243;0.43;0.08;;;;;;;;
176421;libpython3.12.so.1.0;pycore_object.h:331-331,object.h:220-220;0.41;0.08;;;;;;;;
