block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
76024;python3.9;typeobject.c:3255-3255;0.77;0.16;;;;;;;;
72049;python3.9;ceval.c:1491-1494,object.h:408-408;0.7;0.15;;;;;;;;
72046;python3.9;ceval.c:1477-1478;0.6;0.13;;;;;;;;
76047;python3.9;object.h:408-408,object.h:422-422;0.56;0.12;;;;;;;;
75690;python3.9;object.c:880-883;0.49;0.1;;;;;;;;
75106;python3.9;dictobject.c:854-857;0.39;0.08;;;;;;;;
72043;python3.9;ceval.c:1441-1441;0.35;0.08;;;;;;;;
72047;python3.9;ceval.c:1485-1486,object.h:408-408;0.35;0.07;;;;;;;;
72051;python3.9;ceval.c:1499-1500,object.h:496-496;0.32;0.07;;;;;;;;
76026;python3.9;object.c:1199-1200,object.h:408-408;0.32;0.07;;;;;;;;
72141;python3.9;ceval.c:2994-2996;0.3;0.06;;;;;;;;
69152;python3.9;pycore_object.h:112-113;0.3;0.06;;;;;;;;
69011;python3.9;gcmodule.c:108-108,gcmodule.c:413-413;0.3;0.06;;;;;;;;
72056;python3.9;ceval.c:2548-2548;0.28;0.06;;;;;;;;
72061;python3.9;ceval.c:2551-2552;0.26;0.05;;;;;;;;
76833;python3.9;object.c:1108-1108,object.h:408-408;0.26;0.05;;;;;;;;
81382;python3.9;pycore_pystate.h:55-55,methodobject.c:524-524,methodobject.c:530-531;0.23;0.05;;;;;;;;
72064;python3.9;ceval.c:2560-2565,object.h:408-408;0.23;0.05;;;;;;;;
66470;python3.9;dictobject.c:897-900;0.23;0.05;;;;;;;;
68975;python3.9;gcmodule.c:313-314;0.23;0.05;;;;;;;;
85475;python3.9;pycore_pystate.h:82-82,ceval.c:464-464;0.21;0.05;;;;;;;;
72107;python3.9;ceval.c:3432-3436;0.21;0.05;;;;;;;;
69317;python3.9;pycore_object.h:112-113;0.21;0.05;;;;;;;;
75111;python3.9;dictobject.c:350-350,dictobject.c:849-849;0.21;0.05;;;;;;;;
76459;python3.9;pycore_pystate.h:55-55,call.c:359-363;0.19;0.04;;;;;;;;
72091;python3.9;ceval.c:3149-3151;0.19;0.04;;;;;;;;
67762;python3.9;dictobject.c:1444-1444;0.19;0.04;;;;;;;;
72060;python3.9;ceval.c:2551-2551;0.16;0.03;;;;;;;;
68207;python3.9;typeobject.c:1425-1426;0.16;0.03;;;;;;;;
